node,in_degree,out_degree,betweenness,pagerank
990.0,2,2,0.0019411027022020013,0.00025888733235477886
991.0,2,1,0.0013456233839916414,0.0002972043067675708
992.0,1,3,0.017423302016123583,0.00015364550167872867
993.0,1,1,0.008280108412283757,0.0009170108487082498
994.0,1,1,0.0006352381656433936,0.00015434478317905833
995.0,2,5,0.02350120399679019,0.0003161160062371904
996.0,2,2,0.0029878227250574284,0.000271761759654424
997.0,2,2,0.001737925677383309,0.0002671397826940008
998.0,1,2,0.0029716676780006048,0.00026907763533645467
1000.0,1,1,0.008322860545214389,0.0009610644136438146
1003.0,1,1,0.02022021080788339,0.004633558000013292
1005.0,1,2,0.0008822080764123122,0.0002942829796549865
1006.0,1,2,0.008627552197364207,0.00023884597282781527
1007.0,1,1,0.0009249602093429443,0.00022855670276456837
1008.0,1,1,0.0009677123422735763,0.00015123343368185043
1009.0,3,2,0.17018062959872557,0.0007765478262497418
1010.0,1,1,0.003014419810931237,0.00019889605228890522
1011.0,2,1,0.00836561267814502,0.0010130226537373936
1012.0,3,2,0.03224859364613422,0.0003551523402480479
1014.0,5,2,0.012829965634438755,0.0008964589169997467
1015.0,1,2,0.001079194466686439,0.00012622863912309837
1016.0,2,3,0.019527842206401382,0.0002734743319279907
1017.0,1,1,0.16542456137242903,0.0004419677891829555
1019.0,1,3,0.004512080467657439,0.0002443285833933253
1020.0,2,1,4.230679821260458e-06,0.00021299819636551944
1023.0,2,4,0.008522051165622647,0.0006152638993058738
1021.0,1,1,8.461359642520916e-05,0.00012793362248906328
1022.0,4,2,0.008255666781789246,0.0008213367701355765
1024.0,1,5,0.013215782251002443,0.0002984483427490701
1027.0,1,1,0.0005107989215774469,0.00014249238014220567
1029.0,2,1,0.0,0.0010997434006851012
1025.0,1,1,0.0,0.0004113873620774812
1026.0,1,1,0.00046804678864681486,0.00022099913704879277
1028.0,1,18,0.01145668519725635,0.0005775820790603318
1032.0,2,2,0.004618663910172,0.0003370172386724776
1033.0,3,3,0.16717430685805182,0.0010260316138388623
1099.0,1,1,1.6032049848986997e-05,0.00013178310613593406
1106.0,4,1,0.004621916974255037,0.0009256963298251386
1030.0,1,2,0.02981610119381539,0.00036621732813972157
1031.0,1,1,0.004088805546263622,0.00016817152601166034
1034.0,1,1,0.008390551422354555,0.0010312964982327785
1035.0,1,1,0.0017916324660206431,0.00037685929984293114
1036.0,1,1,0.01684337601294037,0.0008069398805956474
1044.0,1,3,0.01680062388000974,0.0007863875267797954
1037.0,1,2,0.015226801443613998,0.0004914335247490797
1038.0,1,1,0.02985885332674602,0.00031302838257456217
1039.0,1,1,0.0,0.00019889844785405162
1040.0,1,2,0.013919530921731304,0.0003578316777412857
1041.0,1,1,0.0012493123289729127,0.00035876104750316707
1042.0,1,1,0.011499437330186981,0.0005617898390661248
1043.0,1,3,0.00477280256192723,0.00030895738676496684
1109.0,1,2,0.0021908241453358758,0.0002994961913609717
1045.0,1,1,0.001834384598951275,0.0003257114909180528
1046.0,1,1,0.016886128145871003,0.0008323006438135281
1047.0,2,1,0.00561078854739916,0.0006638992076012185
1048.0,1,1,0.001318190765361153,0.0018465658212574064
1049.0,1,1,0.015269553576544626,0.0004605898235770062
1050.0,1,1,0.011542189463117613,0.000542965269479126
1051.0,1,1,0.0012920644619035448,0.000304226370267486
1052.0,1,1,0.008433303555285187,0.0010955769766157674
1053.0,1,1,0.001877136731881907,0.00026551044306750635
1054.0,1,1,0.007529051410330519,0.0003823589452955485
1121.0,1,2,0.007486299277399887,0.0004250290128075284
1055.0,1,1,0.011584941596048245,0.0005209656435351183
1056.0,2,1,0.016928880278801635,0.0008650425434001977
1057.0,1,1,0.001360942898291785,0.0020421928120628145
1058.0,1,2,0.00371141954004049,0.00044752078370121636
1059.0,2,1,0.0022636019113087486,0.00041694619746254893
1060.0,1,1,0.015312305709475258,0.0004226581695494606
1061.0,1,1,0.007571803543261151,0.00033213761749585624
1062.0,1,1,0.001838787050735203,0.00035656973823243687
1095.0,1,1,0.0017960349178045712,0.00040309691860594243
1063.0,1,1,0.0009218428663167524,0.00023879445911217999
1096.0,1,1,0.0008790907333861205,0.00030298399662438236
1064.0,1,1,0.011627693728978877,0.0004951575553765953
1065.0,1,1,0.0013348165948341767,0.0002401551745715957
1066.0,1,1,0.0029544014147902284,0.00024626300174955404
1067.0,1,1,0.0037541716729711217,0.000408839839431393
1068.0,1,1,0.00033496593040962185,0.00021471562758428254
1069.0,1,1,0.00865977852613803,0.0004050339428255872
1070.0,2,1,0.0014036950312224172,0.002298009632484547
1071.0,1,1,0.015355057842405881,0.0003815731686971786
1072.0,1,1,0.011713197994840142,0.0004291335716264142
1077.0,1,1,0.01167044586190951,0.0004648501985076288
1073.0,1,1,0.0076145556761917825,0.00027307313928362747
1074.0,2,2,0.006786942808687607,0.0004038216243726668
1075.0,2,1,0.0018815391836658351,0.0003018205162452035
1076.0,5,1,0.00847605568821582,0.00117122530879275
1078.0,1,1,0.003796923805901754,0.00036333889642078384
1079.0,2,1,0.008702530659068662,0.0003587600633633416
1080.0,1,1,0.00299715354772086,0.00017206212978046432
1081.0,1,1,0.003882428071763018,0.00024684938279912963
1084.0,1,1,0.003839675938832386,0.00030982752168120983
1082.0,1,3,0.007651638627473878,0.00020911484354903633
1083.0,1,1,0.011755950127770774,0.0003871973902636139
1085.0,3,2,0.015639849394584425,0.002629768616847334
1086.0,1,1,0.007657307809122414,0.0002035919399476736
1087.0,1,1,0.0027810410916282126,0.00028509087607042865
1088.0,1,3,0.014597207188640998,0.00033633714112487966
1163.0,3,2,0.005626533780483321,0.0010514329857436754
1089.0,1,1,0.0017532827848739394,0.00044266797612434454
1090.0,1,1,0.0004197385749484121,0.00017326700975680832
1091.0,1,1,0.004579164841324412,0.0008871914216925333
1092.0,1,1,0.0027089710897607753,0.00021728047531521908
1093.0,1,2,0.003263522026742902,0.00019584152170212243
1094.0,2,1,0.011798702260701406,0.0003377729093855458
1097.0,1,1,0.0015733527143002623,0.00023007695656313373
1098.0,1,4,0.024165321861850317,0.0004686789960124626
1101.0,1,1,0.002751723222691407,0.0001379724193387557
1102.0,1,1,0.0039251802046936495,0.0001727551461543848
1104.0,1,1,0.014639959321571623,0.0002776395888514813
1105.0,1,1,0.007351078691874647,0.0006423409765818286
1107.0,1,1,0.001297705368331892,0.00027319229227545336
1108.0,1,1,0.0009645949992473843,0.00016327906908342898
1110.0,2,1,0.009797701616279401,0.003579259108875264
1111.0,2,1,0.0030382726482752146,0.00038493006106816367
1112.0,1,2,0.0017757326028260548,0.00023640088286137195
1113.0,1,5,0.007384540294330622,0.0002438261761556285
1114.0,1,2,0.03314091877305144,0.0006493006460555728
1115.0,1,1,0.02420807399478095,0.000433675881047443
1116.0,1,2,0.0013247477197186404,0.0002081249369435186
1117.0,1,1,0.0032221239234191813,0.0007221390673860456
1118.0,1,2,0.01597562417301169,0.00041279235436127273
1119.0,1,2,0.007436805625094923,0.0010364444746622016
1120.0,1,2,0.002783341987671354,0.00027818301707713126
1122.0,2,1,0.1611558885987517,0.00040179009086651414
1123.0,1,1,0.0013234117155645582,0.00023761452154399964
1124.0,1,2,8.059073947236145e-05,0.00017308838474963643
1125.0,7,1,0.0097814468990714,0.0038613072957170654
1126.0,2,1,0.03318367090598207,0.0006457948637460587
1127.0,1,1,0.001818484735756687,0.00016045785753994403
1128.0,2,1,0.02425082612771158,0.00039250789035138913
1129.0,2,1,0.003264876056349813,0.0007327150310027046
1130.0,2,1,0.016018376305942328,0.000368110535969416
1131.0,1,1,0.0006279961748716619,0.000465485746381754
1132.0,1,1,0.0028260941206019858,0.00020960750667380385
1133.0,2,1,0.0010720260236181404,0.0005136535320551262
1134.0,1,1,0.0012044077449051482,0.00028145431258479387
1135.0,1,1,0.007876316531363363,0.0004953984971304436
1136.0,2,1,0.0022955971976725397,0.0018303517775680176
1139.0,3,1,0.0018567736251799767,0.0004767292873812367
1140.0,1,8,0.21512633875452156,0.001288232564590121
1141.0,2,3,0.022812279766960736,0.00021398388035324733
1142.0,1,1,0.003435793400487262,0.0002817257032027211
1143.0,2,1,0.007479557758025555,0.0011025962430135081
1145.0,2,1,0.0011361527771221462,0.0006435728514811948
1146.0,1,1,0.0028688462535326176,0.00012895354270924968
1147.0,1,1,0.003047870810179639,0.0012582177738384474
1148.0,1,1,0.000670748307802294,0.000429445615062941
1149.0,1,1,0.0006673652098372278,0.00029480871411658854
1150.0,1,1,0.0009346091282335385,0.00027568593503119474
1151.0,1,1,0.00443474385258895,0.000666370074803969
1152.0,1,1,0.0008086165142582819,0.0005144196366722087
1153.0,1,1,0.08097816242796549,0.000205088113281502
1154.0,1,2,0.003386080261785564,0.00015180278645875205
1155.0,2,1,0.003478545533417893,0.00021379145482214502
1156.0,1,1,1.8887140207896106e-05,0.00015520529503497798
1157.0,1,1,0.0014624396286937657,0.0003504433318885255
1158.0,1,1,0.007919068664293994,0.0004654085369373237
1159.0,1,1,0.0026520286841364266,0.0005140522068279519
1164.0,3,1,0.0031761272089715353,0.0016380022045075911
1165.0,1,1,0.0012837886583935351,0.0004876058311208442
1166.0,1,1,0.000554160738943476,0.0003037349574960551
1167.0,1,1,0.00018920681687849112,0.0003378600864301559
1168.0,2,1,0.007961820797224626,0.0004313458228943811
1169.0,1,1,0.0009773612611641705,0.00020668770448741973
1170.0,1,2,0.005557618007952052,0.00038346985979486654
1171.0,1,1,0.08102091456089609,0.00012363271319581673
1172.0,1,2,0.09143676792008883,0.0009857155579584915
1173.0,1,2,0.0010515430685397074,0.00014256092703715203
1174.0,1,1,0.0015062457204570636,0.000316851823832913
1175.0,2,7,0.029946402694300666,0.0004706004804141232
1176.0,1,1,0.0,0.00014350703672516985
1177.0,2,1,0.0015051917616243978,0.00029329875148872134
1178.0,1,1,0.0004720548011090616,0.00021174821344893707
1179.0,1,2,0.08251931744215231,0.00015331730682370778
1180.0,2,2,0.002393201206339635,0.000473441231510526
1181.0,2,2,0.006875780899729649,0.00043417429173198986
1182.0,5,1,0.002590215164953464,0.0015715826925397267
1183.0,2,1,0.0017580701330927335,0.0004541744956194358
1185.0,2,1,0.10039093237256738,0.002425933644612075
1187.0,1,1,0.001939230094181637,0.0005180370760418017
1188.0,1,1,0.00068234725295819,0.00036746087392839976
1189.0,2,1,0.014285346000971371,0.00018649009908427468
1191.0,3,1,0.0056003701408826835,0.00033348274355030923
1192.0,2,4,0.08620988710670033,0.00024293770681576925
1193.0,1,2,0.0028479012877824414,0.00011584907203792358
1194.0,1,1,3.874412046838524e-05,0.00013146848640417294
1195.0,1,1,8.194158811704465e-06,0.00013744714614169235
1196.0,1,1,0.0007250993858888218,0.00031290956307678593
1197.0,1,2,0.002299676320830612,0.00020918571660764385
1198.0,2,1,0.0002907600977208572,0.0004607331403361774
1199.0,2,2,0.004566094620790651,0.00048267886570631507
1200.0,2,2,0.0010637133758155239,0.0002857444575350445
1201.0,5,2,0.01678072749116111,0.0009548777758906861
1203.0,1,2,0.0032598534936430974,0.0005872476099247939
1204.0,1,1,9.567274192288996e-06,0.00011549005167733664
1205.0,2,1,0.001981982227112269,0.0004917989075376479
1206.0,1,2,0.006300580909287558,0.0005093847459762811
1207.0,1,1,5.477980358430252e-06,0.00010950603110633133
1208.0,1,4,0.0004961028758825421,0.00020054919045112623
1291.0,1,1,7.392556319255116e-05,0.00014116249353584806
1209.0,2,2,0.004074515780138844,0.00022232234638312022
1210.0,1,1,0.00047720755217341723,0.0001070114099979758
1211.0,1,1,0.0,0.00012029223618318941
1212.0,7,1,0.07661194492837263,0.004079510419223238
1213.0,1,1,0.0001932752676238988,0.0001115113002300972
1214.0,1,1,0.005514431368427489,0.0011445375281538765
1290.0,1,2,0.005471679235496859,0.0010730383984752854
1215.0,1,1,0.0007748824093677048,0.00015603790846209828
1217.0,1,2,0.0007321302764370729,0.00023263099482231985
1216.0,1,2,0.0012140897104593396,0.00014426284294277448
1218.0,2,4,0.007791060830392354,0.0010925922116262238
1219.0,2,22,0.11635989139283286,0.00026928725399925023
1220.0,4,2,0.007865098274726057,0.0008762952309798751
1246.0,4,1,0.00369924847150875,0.001137110890902767
1274.0,6,1,0.007459626651704865,0.001068826235447415
1275.0,5,1,0.0039411380320896324,0.0006803800124627613
1287.0,1,6,0.004398137171933412,0.00011005795811994602
1424.0,7,2,0.04872185330835556,0.002155700415223663
1221.0,1,1,0.003302605626573731,0.000573246512194976
1222.0,1,2,0.002051402487407445,0.00045023094141365453
1234.0,2,2,0.002963357414065987,0.0005525474789590611
1223.0,1,1,0.0011683584296412084,0.000357492507556131
1224.0,1,1,5.850250078489469e-05,0.00014798167249682216
1225.0,2,2,0.015103481853778664,0.00040166258079886034
1241.0,1,2,0.014497863748487877,0.0002484595924589517
1244.0,2,1,0.005585684923311876,0.0013175074172689218
1226.0,1,2,2.1257310540508686e-05,0.00015711172804791314
1267.0,2,2,0.0006870290028688466,0.0001662431659723648
1268.0,2,1,0.0012697546062913807,0.00048051725942637103
1227.0,1,2,4.453347180274166e-06,0.00011170416223772736
1266.0,1,1,0.00039238442005395675,0.00015339853934567452
1272.0,1,1,5.250496325543241e-05,0.0001415499985621025
1228.0,1,1,5.967485221567382e-05,0.00011829316522612198
1229.0,2,11,0.0010745332966377527,0.00018139346759425728
1230.0,2,1,0.005557183501358121,0.001228719295785408
1232.0,1,1,0.0,0.00011795449889245345
1235.0,1,2,0.00027879808909841395,0.00011652016222071844
1237.0,3,2,0.005261435206198117,0.000731226969952606
1239.0,2,1,0.002453675540406258,0.0003565466846558788
1231.0,1,1,0.000435092019512786,0.00025022953567814104
1233.0,1,1,0.0020941546203380778,0.0004120018714802733
1236.0,1,1,0.012573588557912022,0.0003973718043125657
1238.0,1,4,0.10512498265035133,0.00024441384149825575
1240.0,1,1,0.003345357759504347,0.0005567469265672233
1242.0,1,1,0.0073741223858436,0.0009591117804504741
1243.0,2,1,0.014454491858074656,0.00030555314201885676
1245.0,2,1,0.0009391218533762162,0.000386653353986905
1247.0,3,1,0.00213690675326871,0.00036704215559822635
1248.0,1,1,0.001741258747487199,0.0002901222480431562
1249.0,2,1,0.0029211159071430826,0.0003392323052930075
1250.0,1,2,0.0010476509622357629,0.00025519216997674937
1251.0,1,2,0.0008346017950551814,0.0002303887584540676
1252.0,2,1,0.0033881098924349647,0.0005373330839189895
1253.0,1,2,0.11821961282835432,0.0005197300555279727
1254.0,1,1,0.000477844152443418,0.0001767324321033147
1255.0,1,1,0.0016210183736197962,0.00038906435181309775
1256.0,2,1,0.06353341958913675,0.0016999996238881204
1257.0,1,1,0.005065571083882356,0.0012052501173579434
1258.0,1,1,0.004873576661488664,0.000741488372153216
1279.0,1,2,0.004830824528558031,0.0007302881920760251
1259.0,1,1,0.007416874518774231,0.001008954848549356
1260.0,2,1,0.00641786706639911,0.001151345499026469
1262.0,1,3,0.0032652376034835707,0.00038012192978194157
1263.0,1,1,0.0020094324225983853,0.0002268994227751206
1264.0,1,3,0.12739267688272188,0.0016966087625243267
1265.0,1,2,0.0010445453049823918,0.0004406421537878124
1269.0,1,2,0.06863154464090691,0.003040986620664396
1270.0,1,1,0.0017270377254915198,0.0003797154544714425
1271.0,1,1,0.0012064117511362714,0.0003400757080139072
1273.0,1,2,0.0005326203227607902,0.00019616519939034458
1276.0,1,1,0.002083943813009296,0.0005559583173134195
1277.0,2,1,0.0019808816957294223,0.0004088944345116393
1278.0,1,1,0.1274354290156525,0.001878321627879306
1280.0,1,1,0.0020521845555290176,0.00014929227494994346
1281.0,1,1,0.0005753724556914222,0.00011313542975137791
1282.0,1,1,0.0007909144592166919,0.0002824420094279609
1283.0,2,1,0.0011480743168356894,0.0003501012356482098
1284.0,1,1,0.06867429677383755,0.003459954702180749
1285.0,2,2,0.000249610109454367,0.0002848902708951899
1286.0,1,1,0.0005072362438332274,0.0002199881195125213
1288.0,1,5,0.023088123581220456,0.000909102614522307
1289.0,1,2,0.0013249475790591317,0.00028500770902924893
1293.0,2,1,0.0006182744472890733,0.0002212199306373891
1294.0,1,2,0.0026674886909368966,0.00013100268197543719
1295.0,2,2,0.004275724014227915,0.000384381077084481
1296.0,2,1,0.06871704890676818,0.0039528633933569
1297.0,1,1,0.00037452649786105726,0.0002146376581505241
1298.0,2,2,0.003709502126671203,0.0004687377104773221
1299.0,1,1,0.0017697898584221597,0.00032905703489823616
1300.0,1,2,0.0008114790268624909,0.00022089449805166666
1301.0,3,1,0.02313087571415109,0.0009518650970867374
1302.0,1,1,0.002435203580036672,0.00012699355267038376
1303.0,1,1,0.002435203580036672,0.0001313425139339456
1304.0,1,1,0.0013676997119897638,0.00021765206429127883
1305.0,3,6,0.005015307992147916,0.00035260756966604275
1314.0,1,1,0.0001432892730473405,0.00013318812813193216
1306.0,3,1,0.002365733715277884,0.0006270705089867262
1307.0,1,4,0.005008775532682888,0.00014832702866178705
1308.0,3,1,0.0022561934150920177,0.0003406152291773444
1309.0,2,1,0.06854270036466044,0.004479147990731824
1310.0,4,2,0.007239037180185619,0.0005832421082023917
1311.0,1,2,0.0011015171453882106,0.0003286728188788781
1312.0,1,1,0.000980707023362325,0.00020427233969077496
1313.0,1,1,0.003617118117013716,0.0003265932076725007
1315.0,1,1,0.00038440303227419895,0.00014222882123725487
1317.0,1,1,0.0011102671664764234,0.0001939380740156765
1320.0,1,1,0.0008719653778976817,0.0002763828781394832
1321.0,1,1,0.0013324414763380304,0.0005023930578306717
1322.0,1,1,0.005436016053708667,0.00035956826233488683
1323.0,3,4,0.008935646812938267,0.0008301560250021905
1324.0,2,1,0.06593726959684104,0.00512086138947003
1325.0,1,1,0.012042968353539442,0.0003870579970573935
1326.0,1,1,0.001717839561076455,0.0003475968685285343
1327.0,1,2,0.00626159039599069,0.0003646140351346855
1328.0,2,2,0.004940305805457564,0.00046944765330984606
1329.0,1,2,0.0015396820687526866,0.00023389143571156607
1330.0,1,3,0.0006855241222433946,0.0001074574080546006
1331.0,1,1,0.00029531164691587615,0.00010395490591013829
1333.0,1,2,0.00017353704328821695,0.00010328713395763264
1334.0,2,1,0.006568319111405245,0.00027076609782987476
1335.0,1,1,0.0036598702499443477,0.00026657932939921035
1336.0,1,1,0.0004444440485913618,0.000207509268399392
1337.0,1,1,3.289539117162518e-05,0.00010564781328901957
1338.0,1,1,0.0009107094983660669,0.00047340359744784907
1339.0,2,2,0.0069210423138631625,0.0007016609283667729
1340.0,1,2,0.0006978872175830361,0.00021060780410474614
1342.0,3,2,0.007578183376124446,0.0006026010631331999
1343.0,1,1,0.0003104279874463112,0.00019231143466068195
1344.0,1,1,0.0020348948292159643,0.0002618172443134282
1345.0,1,1,0.0005128703805213558,0.00010648792904857432
1346.0,3,1,0.00357194743160554,0.0003281563689630093
1347.0,1,1,0.0011117154047283393,0.0001575193361312542
1348.0,3,1,0.0021917855077656315,0.0006135245933999204
1349.0,1,1,8.016024924493499e-06,0.0001905503494244819
1350.0,2,1,0.0017444651574569962,0.00044880452244496584
1351.0,2,2,0.010423988192375649,0.00038967916196878965
1352.0,1,1,0.0017492747724116924,0.0004503262311517174
1353.0,1,15,0.00240643153530784,0.00012753695805498683
1366.0,3,2,0.0057334906922118425,0.0005011023927934681
1379.0,1,1,1.6477384567014414e-05,0.00010778390735483975
1354.0,2,1,0.00044399871387333433,0.0003596941699325019
1355.0,1,1,0.00021741240934098477,0.0003621099963444478
1356.0,6,1,0.007624813219197014,0.0018900132070758435
1357.0,2,1,0.005737452332001945,0.00042367007570674975
1358.0,1,1,1.6032049848986997e-05,0.00012648149223457882
1359.0,3,1,0.002834700165831468,0.0005386906914882458
1381.0,1,2,0.003260440156265678,0.0005578870877650088
1360.0,1,1,0.00026947521884066134,0.0001301268283585249
1361.0,3,1,0.0004880868509580486,0.000439298349938646
1362.0,1,1,0.0010799992501411605,0.00011813173589245802
1363.0,2,1,0.004981547057929087,0.0005897046504213923
1364.0,1,4,0.0016454213666685534,0.0003200544246968892
1371.0,2,1,0.0013248707861315643,0.00041214850723731464
1373.0,2,1,2.0244355720342825e-05,0.00024963844467662115
1365.0,1,1,0.0008773093945140107,0.00029972804530462797
1367.0,1,1,0.0016069281651916161,0.00019037322860403317
1368.0,1,2,0.0007039930964243346,0.00016346316566812088
1369.0,2,1,6.129931181211474e-05,0.00031567735574704965
1370.0,2,3,0.0010791917676881483,0.00040173381697496276
1385.0,1,1,0.0014684143112441105,0.0002575904987868957
1372.0,2,2,0.010493608853293935,0.0007953065365528504
1374.0,1,1,0.0013124014140267967,0.00040142110948316825
1375.0,2,2,0.00047846762104865646,0.0005559990706962663
1376.0,1,1,1.33600415408225e-06,0.00019571914554724842
1377.0,1,7,0.0054652279263543695,0.0002080136308325721
1378.0,1,1,1.0799366912164852e-05,0.00016409530465052248
1380.0,1,3,0.005042865057531867,0.0002809397147945129
1382.0,1,2,0.0016520433589757063,0.0011821278425212733
1383.0,1,1,0.0012147826943360413,0.00025888755846692853
1384.0,1,1,0.0004426627097192521,0.00023497417094662116
1386.0,1,4,0.0027290107486085164,0.0003395999904883953
1387.0,1,1,0.0007832533525674747,0.0001869265393728571
1388.0,1,2,0.00015166616046953722,0.00013141059570549263
1389.0,1,1,0.00011574620433797579,0.0002921732834276652
1390.0,2,2,0.0034127299516905625,0.0003494306282597769
1391.0,1,1,0.0010040640256734478,0.00026504402016866424
1392.0,1,1,0.0008972455453910383,0.0001947424837251021
1393.0,1,1,0.000885805391301267,0.0002239119097230221
1394.0,1,1,0.0032282296359104133,0.00035221120841979234
1395.0,1,1,0.008631963986031619,0.0005604165296099046
1396.0,1,2,0.0008750827209238737,0.00026401447748586505
1397.0,2,1,0.0008799814028221752,0.00035461306998019795
1398.0,1,1,0.00411311145570122,0.0007867098095383584
1399.0,1,1,0.0005465537086528741,0.00019587105529195436
1400.0,1,1,0.0009668383487912484,0.00021245173322173032
1401.0,1,1,0.0004463738323694806,0.00016632169185030546
1402.0,2,2,0.004640444701510935,0.00042351464296910737
1403.0,2,1,0.04653730414126084,0.0010334766575466091
1405.0,1,1,7.1253554884386655e-06,0.00015879314229014257
1406.0,2,1,0.0014689690253502409,0.000296057611688812
1407.0,2,1,0.0016947954919063384,0.0012732329591135531
1408.0,1,1,0.0013106200751546871,0.00034396174904711784
1409.0,3,1,0.0022930280596596755,0.00028188234175105336
1410.0,1,1,0.0004502680370704537,0.00014577871732120252
1411.0,3,2,0.0025130211630268184,0.00040069425822164757
1412.0,1,1,0.0001470522928482576,0.00011883975552828432
1413.0,1,1,0.0,0.0001261167802771499
1414.0,2,1,0.0001492168195203864,0.00022574011045439318
1415.0,1,1,0.0005658546631344697,0.00019416943549254622
1416.0,2,1,0.004155863588631852,0.0008078929912440142
1417.0,1,1,0.0005304103251243801,0.00013229615673144746
1419.0,1,2,1.9743172499215467e-05,0.00018797431638106247
1420.0,2,1,0.0027953642899877637,0.00029671906872916746
1421.0,1,1,0.0001087896808319235,0.00011278947681406396
1422.0,1,1,0.0004395453666930602,0.00019295820880690007
1423.0,1,1,0.00043865469725700535,0.00018959599165482393
1425.0,2,2,0.0016662756020814934,0.00032489782759434835
1426.0,2,2,0.0021018729014555104,0.00037846739039936513
1427.0,1,2,4.453347180274166e-06,0.00012928521064844737
1428.0,1,1,0.00014527095397614794,0.00010740063769531674
1429.0,1,2,0.000452178028194438,0.00019242377875051213
1430.0,1,1,0.00012675463115943686,0.00011078757116770143
1431.0,1,2,0.00017010796595940588,0.00011053743712114984
1433.0,2,1,0.0013130694161038378,0.00041746608819384287
1434.0,2,3,0.002456926483847858,0.000392598397007226
1435.0,1,1,0.0008764187250779559,0.00028701382240837396
1436.0,2,3,0.0011216348653144523,0.0003114555344585025
1439.0,1,1,0.0004612628564421973,0.00011146174555894367
1440.0,2,5,0.0014273506909229345,0.00016918334181425935
1441.0,2,1,0.0011901487441478055,0.00019833612810983905
1442.0,2,2,0.0009353810417447861,0.00023543534699027883
1443.0,2,1,0.0010607397841076545,0.00023764220136929031
1444.0,1,1,2.226673590137083e-06,0.00010540704900567521
1445.0,1,1,2.226673590137083e-06,0.000185
1446.0,1,1,0.00109300726519059,0.00029867959322206857
1447.0,2,9,0.0009248979321818267,0.00020761364119415023
1448.0,1,1,9.960653193213219e-06,0.00010873385735354367
1449.0,2,1,0.0006713272429357295,0.0002846758660852612
1450.0,2,1,0.00022053293332944832,0.00014637468597274319
1451.0,1,1,0.00043754136046193683,0.00021244733643160962
1452.0,1,1,3.1173430261919163e-06,0.00010936259859635301
1453.0,1,1,3.006009346685062e-06,0.00013694756868458058
1454.0,1,7,0.00012368053636776624,0.00010856163249815955
1455.0,1,1,0.0004402133687701013,0.00024656346818486836
1456.0,1,1,0.00045246007351585526,0.000185
1457.0,2,1,0.0017710961735950357,0.0002994564703809707
1458.0,2,1,0.00044132670556516984,0.00022001626165691056
1459.0,1,2,2.968898120182777e-06,0.0001085481548728276
1460.0,1,15,0.0004894228551121308,0.000185
1475.0,8,2,0.0009113329669713053,0.0004560135189197697
1461.0,1,7,0.0001126696836609364,0.0001317161659923306
1462.0,1,1,1.7813388721096664e-06,0.00012562249747560304
1463.0,2,2,0.0007141610205646667,0.00022125930209168404
1464.0,2,2,0.0008793505119716362,0.0001749581991790093
1465.0,2,1,0.0005525739281487438,0.0001411222314446098
1466.0,3,1,5.121349257315291e-06,0.00017242760962925691
1467.0,2,1,0.00047784415244341813,0.00014288214361966292
1468.0,2,1,3.5626777442193328e-06,0.00012692604733729974
1469.0,2,1,0.00043598268894884086,0.00018520574623761237
1470.0,3,1,0.0004377375198020203,0.00019688771376643886
1471.0,2,1,0.0006383205180845975,0.00023374069790831596
1472.0,1,1,0.000353657835659633,0.00011628467663429105
1473.0,1,2,3.7323290653726336e-06,0.00011128672135980566
1474.0,2,1,2.449340949150791e-06,0.0001322909840371878
1476.0,2,2,0.0004481180600150879,0.0001354268407091971
1477.0,2,1,0.00042284531476703203,0.00014269555819145145
1478.0,0,1,0.0,0.0001
1479.0,0,1,0.0,0.0001
1480.0,0,1,0.0,0.0001
1481.0,0,1,0.0,0.0001
1482.0,0,1,0.0,0.0001
1483.0,0,1,0.0,0.0001
1484.0,0,2,0.0,0.0001
1485.0,0,2,0.0,0.0001
1486.0,0,4,0.0,0.0001
1487.0,0,2,0.0,0.0001
1488.0,0,1,0.0,0.0001
1489.0,0,2,0.0,0.0001
1490.0,0,2,0.0,0.0001
1491.0,0,1,0.0,0.0001
1492.0,0,3,0.0,0.0001
1493.0,0,1,0.0,0.0001
1494.0,0,1,0.0,0.0001
1495.0,0,2,0.0,0.0001
1496.0,0,3,0.0,0.0001
1497.0,0,8,0.0,0.0001
1498.0,0,3,0.0,0.0001
1499.0,0,3,0.0,0.0001
