source_center,destination_center,mean_delay_ratio,delay_variance,avg_distance,avg_actual_time,sla_breach_rate,trip_count,corridor_risk,corridor
IND402107AAA,IND402109AAA,2.228573383413357,0.1491594206777813,28.42140857142857,47.285714285714285,1.0,70,1.2361771795686771,IND402107AAA → IND402109AAA
IND560300AAA,IND000000ACS,2.3340458152958155,0.007559750579907502,29.559625,76.5,1.0,4,1.2358862512922986,IND560300AAA → IND000000ACS
IND431603AAA,IND413517AAA,2.30765358605375,0.042065667800483195,59.907920000000004,114.9,1.0,10,1.235681134761645,IND431603AAA → IND413517AAA
IND243301AAB,IND244901AAB,1.6635371393080598,1.2005092753130446,55.40267333333334,100.03333333333333,0.7,30,1.2355676383171375,IND243301AAB → IND244901AAB
IND000000ACB,IND124103AAA,2.055118404731814,0.3776330658603557,38.993448275862065,74.24137931034483,1.0,29,1.2353372816508323,IND000000ACB → IND124103AAA
IND803116AAA,IND803108AAB,2.2922126901086175,0.06133401673767303,35.494542307692306,68.15384615384616,1.0,26,1.235285281064749,IND803116AAA → IND803108AAB
IND531036AAA,IND530012AAA,2.274066755810177,0.08446186155863988,28.2279,61.5625,1.0,16,1.2349652607916628,IND531036AAA → IND530012AAA
IND501359AAE,IND411033AAA,2.2435563849190627,0.12488703356879453,312.11016062500005,504.34791666666666,1.0,480,1.2348886640382635,IND501359AAE → IND411033AAA
IND560027AAA,IND560099AAA,1.9251343101343104,0.975644277904748,16.858914285714285,35.714285714285715,0.5714285714285714,7,1.2341755788537199,IND560027AAA → IND560099AAA
IND852201AAA,IND852131AAA,2.332661290322581,0.003585132674297572,34.56625,73.5,1.0,2,1.2341400559313216,IND852201AAA → IND852131AAA
IND793001AAA,IND793150AAA,2.3028056484578223,0.04305638446058202,50.986175,82.5,1.0,4,1.2340391747213035,IND793001AAA → IND793150AAA
IND531163AAA,IND535001AAA,2.25731322209055,0.10297381977698794,19.398258974358974,32.53846153846154,1.0,39,1.2338174347693165,IND531163AAA → IND535001AAA
IND600048AAA,IND600044AAD,2.159090909090909,0.2324380165289256,11.07965,22.5,1.0,2,1.2333677685950415,IND600048AAA → IND600044AAD
IND152123AAA,IND152026AAA,2.3171769671769673,0.020439104158155377,51.22723333333334,111.66666666666667,1.0,3,1.2330025181182336,IND152123AAA → IND152026AAA
IND501359AAE,IND509358AAA,1.642205009203279,0.9171203340660632,30.20951176470588,37.088235294117645,1.0,34,1.2320181039011306,IND501359AAE → IND509358AAA
IND573142AAA,IND573201AAB,1.9521169187423055,0.5038335535429401,36.09214117647059,64.6470588235294,1.0,34,1.2319968335598042,IND573142AAA → IND573201AAB
IND743235AAA,IND743270AAA,2.2312013694366635,0.13160938594755256,18.191133333333337,36.833333333333336,1.0,6,1.231963363558931,IND743235AAA → IND743270AAA
IND362720AAA,IND362560AAA,2.2021277665294785,0.17032965892897747,26.47381739130435,38.98550724637681,1.0,69,1.2319500042904847,IND362720AAA → IND362560AAA
IND421302AAG,IND834002AAB,2.2331843374026232,0.1272583284963056,847.0533333333333,1395.6544715447155,1.0,246,1.231451233509941,IND421302AAG → IND834002AAB
IND282001AAF,IND283122AAB,2.14743060401258,0.3372739887977996,20.2984975,34.35,0.9,40,1.2301544382443719,IND282001AAF → IND283122AAB
IND586101AAB,IND416404AAA,2.2883750662706435,0.04803573300468046,45.81214666666666,72.06666666666666,1.0,15,1.2297607464096616,IND586101AAB → IND416404AAA
IND423701AAB,IND422011AAD,2.0242644165244363,0.4038857912858191,69.68131888888888,108.86666666666666,0.9944444444444445,180,1.2292048373288536,IND423701AAB → IND422011AAD
IND577002AAA,IND581115AAC,2.11667276190295,0.27503017406141184,25.079514473684213,41.14473684210526,1.0,76,1.2291781569796036,IND577002AAA → IND581115AAC
IND572101AAA,IND562101AAA,2.2799818271960737,0.0563684865341812,52.107350000000004,87.625,1.0,8,1.2289032768386838,IND572101AAA → IND562101AAA
IND423601AAA,IND423701AAB,1.9743392859153728,0.4637804567237003,20.758383333333335,37.111111111111114,1.0,36,1.2288698513832594,IND423601AAA → IND423701AAB
IND600044AAE,IND600056AAB,1.986579981394309,0.48129701240847994,24.50876436781609,45.2183908045977,0.9655172413793104,87,1.2286762686940607,IND600044AAE → IND600056AAB
IND721212AAA,IND712310AAE,2.190279799158511,0.16792284982790348,51.545045,86.2125,1.0,80,1.2264887746117754,IND721212AAA → IND712310AAE
IND384205AAA,IND385001AAA,1.913574943372647,0.5352173690130825,53.26513333333333,98.66666666666667,1.0,3,1.2259951880529836,IND384205AAA → IND385001AAA
IND842003AAB,IND480886AAA,2.232438317224213,0.10896598460045467,63.59502580645161,103.38709677419355,1.0,31,1.2256651222698216,IND842003AAB → IND480886AAA
IND851127AAA,IND851112AAB,2.293091168091168,0.027845248821032304,32.246375,60.25,1.0,4,1.225590041882777,IND851127AAA → IND851112AAB
IND262701AAA,IND262802AAA,2.1684880777080267,0.1922196882667018,28.4551875,43.875,1.0,40,1.2250611375632212,IND262701AAA → IND262802AAA
IND413517AAA,IND431603AAA,2.0243823898122932,0.38414978500367347,60.0212,102.4,1.0,10,1.2249978914260193,IND413517AAA → IND431603AAA
IND501101AAB,IND501359AAE,2.264561128526646,0.06086765491330328,48.92658333333333,83.0,1.0,6,1.2240847478846495,IND501101AAB → IND501359AAE
IND144001AAC,IND160002AAC,2.1662468737099823,0.21557307916028837,85.7528472440945,138.83070866141733,0.9763779527559056,254,1.224084059058851,IND144001AAC → IND160002AAC
IND803101AAA,IND805110AAD,2.229041242100705,0.10615713573551376,27.511605555555555,43.55555555555556,1.0,18,1.2234636375609362,IND803101AAA → IND805110AAD
IND160002AAC,IND000000ACB,2.1483366224163167,0.21167970378385065,160.70190768156425,264.3100558659218,1.0,716,1.222838560101682,IND160002AAC → IND000000ACB
IND504215AAA,IND505326AAB,2.089255372313843,0.28649326760907406,47.0357,94.33333333333333,1.0,3,1.2216501292082595,IND504215AAA → IND505326AAB
IND560099AAB,IND560043AAC,1.8606925546331923,0.681284033475817,21.849764864864863,44.2972972972973,0.9099099099099099,111,1.221635204868995,IND560099AAB → IND560043AAC
IND306116AAA,IND306001AAA,2.0966737266598336,0.2756332808923504,72.09245000000001,122.3,1.0,10,1.2213594749316385,IND306116AAA → IND306001AAA
IND786001AAB,IND792103AAB,2.286779969125567,0.022046084748020108,68.60880999999999,115.6,1.0,10,1.221325813074633,IND786001AAB → IND792103AAB
IND574104AAA,IND574216AAA,2.2168870604204156,0.11405723368248104,34.198821153846154,60.42307692307692,1.0,52,1.2209719942729105,IND574104AAA → IND574216AAA
IND122002AAD,IND122503AAA,2.2658755943849114,0.0480057608297346,21.577257142857142,35.42857142857143,1.0,7,1.220751966002885,IND122002AAD → IND122503AAA
IND283203AAA,IND110037AAM,2.1572669938154387,0.19144427392313917,149.80207076923077,239.6769230769231,1.0,130,1.2203400797031172,IND283203AAA → IND110037AAM
IND515671AAA,IND515591AAA,2.047058823529412,0.3378200692041525,56.17476666666666,110.33333333333333,1.0,3,1.2201695501730105,IND515671AAA → IND515591AAA
IND814112AAA,IND814133AAA,2.2839946149156676,0.018331147178537874,53.457883333333335,86.33333333333333,1.0,6,1.2190971901198284,IND814112AAA → IND814133AAA
IND723101AAA,IND723202AAA,2.081923606523149,0.2869647165788326,36.70613214285714,64.75,1.0,28,1.2188588575829093,IND723101AAA → IND723202AAA
IND518206AAA,IND518002AAA,1.8551879699248122,0.589137136073266,45.474766666666675,71.33333333333333,1.0,3,1.2188163287919047,IND518206AAA → IND518002AAA
IND533242AAA,IND533201AAA,2.2476190476190476,0.06548752834467106,21.0233,32.5,1.0,2,1.2186938775510205,IND533242AAA → IND533201AAA
IND231217AAA,IND231225AAB,2.2698618340723606,0.035714928449687815,31.656514285714284,50.57142857142857,1.0,14,1.2186592121638506,IND231217AAA → IND231225AAB
IND261001AAA,IND262701AAA,2.1224347404394694,0.22899545215649247,42.88772881355933,84.66101694915254,1.0,59,1.2176725318227355,IND261001AAA → IND262701AAA
IND000000ACB,IND125033AAA,2.1790578628667867,0.15332443278067545,92.25164166666667,153.0,1.0,12,1.2176204749809174,IND000000ACB → IND125033AAA
IND127021AAA,IND127201AAA,2.065927161979794,0.30375987592951664,45.487883333333336,65.0,1.0,24,1.2174988275707725,IND127021AAA → IND127201AAA
IND501359AAE,IND500039AAC,2.191218570894642,0.13619519679795777,25.35966666666667,45.57575757575758,1.0,33,1.217345987397244,IND501359AAE → IND500039AAC
IND842001AAA,IND845401AAA,2.1965225475036805,0.1280013825537544,61.10903125,97.3125,1.0,16,1.2170094337675985,IND842001AAA → IND845401AAA
IND000000ACB,IND282002AAD,2.0877761365136274,0.26999709948853196,110.80058055555556,163.55555555555554,1.0,72,1.2161095844520105,IND000000ACB → IND282002AAD
IND591307AAC,IND580030AAA,2.243272776404519,0.06066658653316881,78.02340000000001,152.2,1.0,5,1.2155090865217584,IND591307AAC → IND580030AAA
IND342602AAC,IND306304AAB,2.271050521251002,0.023440378801666106,50.07115,81.0,1.0,2,1.2154523221409008,IND342602AAC → IND306304AAB
IND842001AAA,IND848114AAA,2.1405528664660443,0.19732811648640106,51.74414683544304,79.0,1.0,79,1.215419581532338,IND842001AAA → IND848114AAA
IND562132AAA,IND683511AAA,2.0978853600503182,0.25193668274970615,251.8832,477.13793103448273,1.0,29,1.2147351488450393,IND562132AAA → IND683511AAA
IND788026AAC,IND781018AAB,2.139525892773825,0.1956262117478441,208.2289879194631,346.28859060402687,1.0,149,1.2144982206338832,IND788026AAC → IND781018AAB
IND509124AAA,IND509103AAC,1.978583916083916,0.4057705843107941,37.496750000000006,66.25,1.0,8,1.2131647417268046,IND509124AAA → IND509103AAC
IND000000ABA,IND683565AAA,1.6932160282362712,1.4002818996953357,16.65936153846154,30.846153846153847,0.38461538461538464,13,1.2127555965877246,IND000000ABA → IND683565AAA
IND821115AAB,IND802101AAA,2.1673027916510517,0.14988017617071966,65.67630833333334,116.0,1.0,24,1.2118851695116366,IND821115AAB → IND802101AAA
IND431136AAC,IND411033AAA,2.1753979537056427,0.13779390144958817,143.73255076923076,227.26153846153846,1.0,130,1.2114973519171337,IND431136AAC → IND411033AAA
IND465683AAA,IND465001AAA,1.7532903996061657,0.7513718671881017,41.24113333333333,89.58974358974359,0.9487179487179487,39,1.2113431046142815,IND465683AAA → IND465001AAA
IND425412AAA,IND425409AAA,2.2345406053718837,0.057354117467273216,34.19056,56.25,1.0,20,1.2110224773889355,IND425412AAA → IND425409AAA
IND501359AAE,IND462022AAA,2.216910484823838,0.07899608421044407,454.70013403908797,699.9039087947883,1.0,614,1.2104630191926684,IND501359AAE → IND462022AAA
IND274509AAB,IND274304AAA,2.2020071313549576,0.0983379510757837,46.46418333333333,87.16666666666667,1.0,6,1.2103042378647182,IND274509AAB → IND274304AAA
IND362001AAA,IND362220AAA,2.097987986695716,0.25279105095810744,25.087666666666664,37.72222222222222,0.9814814814814815,54,1.2094769544101633,IND362001AAA → IND362220AAA
IND413307AAC,IND413002AAA,2.132192314569917,0.18676407103516512,55.989059999999995,93.7,1.0,10,1.2089061471385165,IND413307AAC → IND413002AAA
IND444602AAA,IND444005AAB,2.236190419210109,0.04611018652405731,60.95868928571428,99.96428571428571,1.0,84,1.208309223641261,IND444602AAA → IND444005AAB
IND585401AAA,IND502286AAB,2.099068087414367,0.227526559351644,37.4893,76.72727272727273,1.0,44,1.20788520277124,IND585401AAA → IND502286AAB
IND815353AAA,IND814133AAB,2.152077678260056,0.15673332683180166,70.120928125,107.8125,1.0,32,1.207851069353563,IND815353AAA → IND814133AAB
IND509324AAA,IND508248AAB,2.2156888209829386,0.07042094156189715,39.0041,60.4,1.0,20,1.2074018108617446,IND509324AAA → IND508248AAB
IND572201AAB,IND577101AAA,2.07845047109753,0.2487972743788814,64.579975,123.0,1.0,4,1.2060193707526765,IND572201AAB → IND577101AAA
IND131028AAB,IND201204AAA,2.1130058705291535,0.2012549144604702,51.25522962962963,81.51851851851852,1.0,27,1.2055788225498023,IND131028AAB → IND201204AAA
IND560099AAG,IND560099AAB,1.8035714285714286,0.6128826530612246,10.892,21.5,1.0,2,1.205293367346939,IND560099AAG → IND560099AAB
IND202001AAB,IND205001AAB,2.1078283129368534,0.20651178546902563,89.29373617021275,155.36170212765958,1.0,47,1.2050848608154492,IND202001AAB → IND205001AAB
IND712311AAA,IND421302AAG,2.1641264658322026,0.1229741287310271,978.2864024064172,1531.1042780748662,1.0,374,1.202542824952189,IND712311AAA → IND421302AAG
IND560099AAB,IND560048AAB,1.7489045268017214,1.0618017005484048,21.74888977272727,46.93181818181818,0.6136363636363636,88,1.202193229976119,IND560099AAB → IND560048AAB
IND742137AAA,IND742401AAA,2.1077161985801416,0.19625211066666834,20.025122222222222,47.166666666666664,1.0,18,1.2019621126320572,IND742137AAA → IND742401AAA
IND484446AAA,IND842003AAB,1.9957299069895607,0.41143847398887734,179.60296333333332,266.8666666666667,0.9333333333333333,30,1.2017235049924875,IND484446AAA → IND842003AAB
IND431603AAA,IND413531AAA,2.175318691213469,0.12584037911264337,79.53498085106384,127.25531914893617,0.9787234042553191,47,1.2014966114957766,IND431603AAA → IND413531AAA
IND733201AAA,IND733202AAB,2.1167133520074697,0.18092204201942233,48.2688,67.33333333333333,1.0,3,1.2009619534088147,IND733201AAA → IND733202AAB
IND143001AAA,IND144001AAB,2.0805275603495774,0.2290488379526228,56.868246052631584,88.78947368421052,1.0,76,1.200925675525618,IND143001AAA → IND144001AAB
IND470004AAA,IND470113AAA,2.241484629872532,0.01372022268516826,57.393525000000004,89.75,1.0,8,1.2007099187545633,IND470004AAA → IND470113AAA
IND560300AAA,IND562132AAA,1.8530464544059728,0.5932194997018917,30.892497882352945,75.61882352941177,0.9364705882352942,425,1.200125608143545,IND560300AAA → IND562132AAA
IND764020AAC,IND764001AAC,2.25,0.0,17.1324,27.0,1.0,2,1.2,IND764020AAC → IND764001AAC
IND733129AAB,IND733129AAA,2.1537062937062936,0.12677805840671535,19.790113333333334,37.06666666666667,1.0,15,1.199515935004532,IND733129AAB → IND733129AAA
IND505503AAA,IND506164AAA,2.2475258659469186,0.0012835462041726493,43.18356666666667,67.66666666666667,1.0,3,1.1993954102400193,IND505503AAA → IND506164AAA
IND160002AAC,IND160102AAC,2.011640605363541,0.3156800730534609,28.997249484536084,47.628865979381445,1.0,97,1.1993602640614547,IND160002AAC → IND160102AAC
IND403702AAA,IND575004AAB,2.107090076565722,0.1868643440386162,165.524065625,290.5104166666667,1.0,96,1.1988953338378736,IND403702AAA → IND575004AAB
IND201007AAA,IND245101AAA,2.183110976307019,0.08480920812090961,27.620410000000003,67.5,1.0,10,1.1986871529590806,IND201007AAA → IND245101AAA
IND276128AAA,IND276305AAA,1.8587715325193583,0.5170003707671857,31.346608333333336,53.0,1.0,12,1.198608724237899,IND276128AAA → IND276305AAA
IND811201AAB,IND811213AAA,2.233974358974359,0.015381875958799035,30.0628,48.75,1.0,4,1.1982043063773833,IND811201AAB → IND811213AAA
IND509358AAA,IND508248AAB,2.2144185777297785,0.041170615874113935,52.149904166666666,82.04166666666667,1.0,24,1.1981186158541457,IND509358AAA → IND508248AAB
IND803213AAA,IND811105AAA,2.0164672954528027,0.30260154544001816,43.4262,76.0,1.0,6,1.1973673818131267,IND803213AAA → IND811105AAA
IND000000ACB,IND821115AAB,2.1774496676271857,0.08621291123572403,457.8754646616541,685.0631578947368,1.0,665,1.1968437404215917,IND000000ACB → IND821115AAB
IND854105AAA,IND853204AAA,2.1496498725446096,0.12221765961198336,50.25481666666667,78.83333333333333,1.0,6,1.196525246901439,IND854105AAA → IND853204AAA
IND764071AAB,IND530012AAA,2.1718723028617086,0.09132399424729222,193.30180370370368,320.25925925925924,1.0,27,1.1961461194188712,IND764071AAB → IND530012AAA
IND842001AAA,IND845412AAB,2.187054828973794,0.07085923073797813,41.162609302325585,63.02325581395349,1.0,43,1.196079700810911,IND842001AAA → IND845412AAB
IND209304AAA,IND221313AAA,2.1739991782070924,0.08724859535975184,179.25474880952382,277.14285714285717,1.0,84,1.1957742498907624,IND209304AAA → IND221313AAA
IND248001AAA,IND131028AAB,2.1296124129608467,0.14540959449769983,144.3816388888889,274.99074074074076,1.0,108,1.1954678435336488,IND248001AAA → IND131028AAB
IND131028AAB,IND124507AAA,2.0246550589599996,0.28439802760225236,32.222025,73.35,1.0,20,1.1951814318646756,IND131028AAB → IND124507AAA
IND577201AAA,IND577432AAA,2.2027777777777775,0.046682098765432244,45.54185,73.5,1.0,2,1.1951157407407407,IND577201AAA → IND577432AAA
IND464221AAA,IND470004AAA,2.081093723472189,0.20847514276896628,92.04324,139.2,1.0,5,1.1949800322195654,IND464221AAA → IND470004AAA
IND241124AAB,IND242001AAA,2.1947916666666667,0.05685975646386008,23.465925,35.5,1.0,4,1.1949745936058247,IND241124AAB → IND242001AAA
IND242307AAB,IND207247AAB,2.200864761098628,0.04569652979875876,82.12474499999999,180.95,1.0,20,1.1940548633790786,IND242307AAB → IND207247AAB
IND532001AAB,IND532127AAA,1.980217633845758,0.3396923664290261,30.454111904761902,54.88095238095238,1.0,42,1.193994763467011,IND532001AAB → IND532127AAA
IND126102AAA,IND126116AAA,2.2163736146632567,0.02457093335893421,28.298310000000004,43.7,1.0,10,1.193920725872983,IND126102AAA → IND126116AAA
IND516227AAA,IND515004AAA,2.185786676000137,0.06531927754499962,123.21633125,200.5625,1.0,16,1.1939104536635547,IND516227AAA → IND515004AAA
IND425412AAA,IND425406AAA,2.186110026995778,0.06410823133340468,43.54098333333334,66.83333333333333,1.0,6,1.1936764801983326,IND425412AAA → IND425406AAA
IND731301AAA,IND713205AAB,2.009938872172334,0.2983043181265754,60.54268545454545,110.85454545454546,1.0,55,1.193466844306906,IND731301AAA → IND713205AAB
IND263645AAA,IND263601AAA,2.1460925626738296,0.11649463369614672,48.0362,102.15,1.0,20,1.193385415178376,IND263645AAA → IND263601AAA
IND421302AAG,IND401104AAB,2.0687198944372858,0.21832660320122166,23.003915,42.5,1.0,20,1.1929859387352808,IND421302AAG → IND401104AAB
IND425406AAA,IND425409AAA,2.215966386554622,0.019333380410987963,37.1252,58.5,1.0,2,1.1921865687451452,IND425406AAA → IND425409AAA
IND441614AAA,IND481001AAA,2.1710671923090223,0.07685762224758491,31.535211111111114,47.72222222222222,1.0,18,1.1914841635978846,IND441614AAA → IND481001AAA
IND281401AAA,IND121004AAB,2.1422160624751436,0.11425449103386494,55.01314285714286,87.04761904761905,1.0,21,1.191162772300217,IND281401AAA → IND121004AAB
IND834002AAB,IND829122AAA,2.0748539696014228,0.20297797571539736,35.54764285714286,54.714285714285715,1.0,28,1.1908349805551883,IND834002AAB → IND829122AAA
IND125005AAA,IND125047AAB,2.218935574229692,0.008535969681990436,36.337783333333334,65.83333333333333,1.0,6,1.1901350205964738,IND125005AAA → IND125047AAB
IND442101AAB,IND445001AAB,2.206394497710287,0.024878541762643314,42.522285714285715,67.17142857142858,1.0,35,1.190021361612908,IND442101AAB → IND445001AAB
IND431136AAC,IND431122AAA,2.205480599984101,0.025771237497797018,76.44598444444445,118.75555555555556,1.0,45,1.1899236112429796,IND431136AAC → IND431122AAA
IND277201AAA,IND221706AAA,2.0131600441603927,0.3176568589646193,62.83797857142857,96.39285714285714,0.9642857142857143,28,1.1898467896392573,IND277201AAA → IND221706AAA
IND641008AAA,IND641011AAA,2.196078431372549,0.03767781622452918,11.893699999999999,35.0,1.0,2,1.1897347174163784,IND641008AAA → IND641011AAA
IND333028AAA,IND333504AAA,2.0220306513409962,0.26916993291349206,33.73895,67.0,1.0,2,1.1895632404104461,IND333028AAA → IND333504AAA
IND695012AAA,IND695101AAB,1.994172494172494,0.4719138670187622,22.527516666666667,46.166666666666664,0.8333333333333334,6,1.1892431577746263,IND695012AAA → IND695101AAB
IND174021AAA,IND176048AAA,2.0948292644988045,0.16987810434768688,28.455250000000003,56.666666666666664,1.0,12,1.1888951371038279,IND174021AAA → IND176048AAA
IND248122AAB,IND248001AAA,2.1648706314610204,0.0764056498307408,33.20879333333333,74.53333333333333,1.0,15,1.1888699475336304,IND248122AAB → IND248001AAA
IND751015AAA,IND751002AAB,2.119047619047619,0.13401360544217694,10.208966666666667,14.833333333333334,1.0,6,1.1878231292517007,IND751015AAA → IND751002AAB
IND581320AAA,IND575004AAB,2.1649430193389594,0.07142893757191907,85.46606666666666,153.16666666666666,1.0,6,1.1874058890071597,IND581320AAA → IND575004AAB
IND472001AAA,IND474003AAA,2.1136284546002186,0.1753591095400785,152.5617296296296,334.0740740740741,0.9629629629629629,27,1.186948003591,IND472001AAA → IND474003AAA
IND000000AFG,IND673632AAA,2.02140882235343,0.25752375235332636,34.86325,78.0,1.0,6,1.18582065464737,IND000000AFG → IND673632AAA
IND721134AAB,IND721139AAC,1.7810835277787005,0.7012393352911813,16.02696875,22.125,0.875,32,1.1853052116988345,IND721134AAB → IND721139AAC
IND560099AAB,IND560083AAB,1.7673611111111112,0.5943528163580246,16.7908,29.5,1.0,2,1.1852502893518517,IND560099AAB → IND560083AAB
IND712406AAA,IND712602AAA,2.11280591641123,0.13261429239518854,30.102,65.0,1.0,3,1.1849066542830486,IND712406AAA → IND712602AAA
IND517501AAB,IND517583AAA,2.1561993594449733,0.07412333368401595,22.0974649122807,34.473684210526315,1.0,57,1.1847167438831943,IND517501AAB → IND517583AAA
IND813102AAA,IND812002AAA,2.103792046848625,0.14398634165782237,34.42691764705882,66.97058823529412,1.0,34,1.1847127212367967,IND813102AAA → IND812002AAA
IND845455AAB,IND845418AAB,2.124046284729027,0.11554143458201617,67.19674166666667,118.5,1.0,12,1.1842809442662157,IND845455AAB → IND845418AAB
IND689503AAB,IND683511AAA,2.2048414596808144,0.00678568721598077,81.91731999999999,178.6,1.0,5,1.18397229003712,IND689503AAB → IND683511AAA
IND530012AAA,IND531162AAA,2.059630804536267,0.19898691734531554,14.793592857142857,26.5,1.0,14,1.1835483970181013,IND530012AAA → IND531162AAA
IND767017AAA,IND768004AAD,2.1551849288565426,0.07118774506610329,62.9466375,118.875,1.0,8,1.1834302950624482,IND767017AAA → IND768004AAD
IND122001AAA,IND000000ACB,1.8317374373392596,0.5773408566666338,27.098014999999997,45.2125,0.925,80,1.183397231935694,IND122001AAA → IND000000ACB
IND610001AAA,IND605010AAB,2.1389064002903333,0.09058439646112028,89.77212666666668,162.0,1.0,60,1.1827378790544696,IND610001AAA → IND605010AAB
IND638701AAA,IND641607AAA,2.017094418496357,0.252580493993007,20.038345098039215,37.35294117647059,1.0,51,1.182611915596445,IND638701AAA → IND641607AAA
IND722122AAA,IND713205AAB,1.9673888972463052,0.31739113613931125,50.63972653061224,86.83673469387755,1.0,49,1.1821728997403154,IND722122AAA → IND713205AAB
IND700065AAA,IND700026AAC,2.1882256191950464,0.021698968702174543,12.0458,39.0,1.0,4,1.181799938288671,IND700065AAA → IND700026AAC
IND000000ACB,IND110024AAA,2.07083624433961,0.17573558265340403,40.36853611111111,91.44444444444444,1.0,36,1.1810551725318652,IND000000ACB → IND110024AAA
IND847103AAA,IND847404AAB,2.109219383217453,0.12396445762246049,29.963424324324325,62.21621621621622,1.0,37,1.1808770905737194,IND847103AAA → IND847404AAB
IND201301AAM,IND000000ACB,1.9762636979085222,0.3559144476276895,56.09000483091787,95.10144927536231,0.9420289855072463,207,1.1798885091038895,IND201301AAM → IND000000ACB
IND562132AAA,IND560048AAB,1.9507740798192639,0.4411525725100639,25.719640277777778,57.208333333333336,0.8888888888888888,72,1.1793220703473914,IND562132AAA → IND560048AAB
IND768216AAA,IND770001AAA,1.9395561391223155,0.34457623917699787,35.25345,63.5,1.0,10,1.1791953274020255,IND768216AAA → IND770001AAA
IND362265AAA,IND362720AAA,2.1168921654028345,0.1181841696635433,33.12348205128205,51.8974358974359,0.9871794871794872,78,1.178365963214043,IND362265AAA → IND362720AAA
IND282002AAD,IND474003AAA,1.6438207324376217,0.8349012498674889,79.45046530612245,120.57142857142857,0.8979591836734694,49,1.1773864230373363,IND282002AAD → IND474003AAA
IND504201AAA,IND505001AAB,2.1572470913383377,0.048184275254808416,64.131475,100.0,1.0,4,1.1773541191117778,IND504201AAA → IND505001AAB
IND362220AAA,IND362225AAA,2.1183240240756582,0.09711477583644647,21.37586111111111,38.22222222222222,1.0,18,1.1764640423811974,IND362220AAA → IND362225AAA
IND416606AAA,IND416510AAA,2.035277141159494,0.20777201928087952,14.617407142857143,25.5,1.0,14,1.1764424622480614,IND416606AAA → IND416510AAA
IND362001AAA,IND360370AAA,1.987632740447958,0.26968972073017594,28.199755,39.55,1.0,20,1.1759600123982359,IND362001AAA → IND360370AAA
IND207247AAB,IND205001AAB,2.045587794272005,0.19224735016478162,44.12988,95.35,1.0,20,1.1759093227582365,IND207247AAB → IND205001AAB
IND600056AAB,IND631501AAA,2.1155377279370247,0.0966522291322021,27.954397222222223,42.638888888888886,1.0,36,1.1752107599144705,IND600056AAB → IND631501AAA
IND641607AAA,IND641654AAA,2.008420771890023,0.23927995588868156,14.418713636363636,25.954545454545453,1.0,22,1.1751522955226137,IND641607AAA → IND641654AAA
IND388320AAA,IND390022AAA,2.0215774801400155,0.22045656855174325,32.944608333333335,53.333333333333336,1.0,12,1.1747679626215293,IND388320AAA → IND390022AAA
IND000000ACA,IND160002AAC,2.026949208130753,0.2224071778416584,59.22342508250826,84.5973597359736,0.9900990099009901,303,1.174531539575096,IND000000ACA → IND160002AAC
IND600044AAD,IND600056AAB,1.8770341819028526,0.45020713910241866,25.185745098039217,42.01960784313726,0.9607843137254902,51,1.1741111086095137,IND600044AAD → IND600056AAB
IND246701AAA,IND246763AAA,2.0211418503523766,0.21792248803513142,29.967866666666666,45.25,1.0,24,1.1738334865514901,IND246701AAA → IND246763AAA
IND202001AAB,IND207123AAA,1.657588061340734,1.0359041814955583,69.1536,86.83333333333333,0.6666666666666666,6,1.1738064789849612,IND202001AAB → IND207123AAA
IND152116AAA,IND152026AAA,1.907221425155428,0.6999321406835473,47.84903333333333,76.0,0.6666666666666666,3,1.1728682122672354,IND152116AAA → IND152026AAA
IND784001AAA,IND784168AAB,2.1749540181097906,0.008420899748950222,74.175575,111.5,1.0,4,1.1725078771686013,IND784001AAA → IND784168AAB
IND305601AAC,IND305001AAC,2.015578473813768,0.217577137529032,38.7025,68.2,1.0,20,1.1715045307842167,IND305601AAC → IND305001AAC
IND518401AAA,IND518422AAB,2.0380118325927823,0.18661512843886352,30.989625,43.875,1.0,24,1.171189271568772,IND518401AAA → IND518422AAB
IND411033AAA,IND431603AAA,2.137473691092657,0.05387122831584675,257.29669644268773,400.0118577075099,1.0,253,1.1711508449318169,IND411033AAA → IND431603AAA
IND848210AAA,IND851127AAA,1.990466162929931,0.2829217314502604,28.811396666666667,51.93333333333333,0.9666666666666667,30,1.1710629846070504,IND848210AAA → IND851127AAA
IND563131AAB,IND563116AAA,1.9201170243316625,0.34327191224814296,13.871428125,26.53125,1.0,32,1.1710283834071078,IND563131AAB → IND563116AAA
IND852118AAA,IND854326AAB,1.9113600995953937,0.3542900500795817,55.6388,80.66666666666667,1.0,3,1.1708310548620322,IND852118AAA → IND854326AAB
IND251001AAA,IND247554AAA,1.9252760916619611,0.3349948818288523,24.629191666666667,44.375,1.0,24,1.1706089012134402,IND251001AAA → IND247554AAA
IND160002AAC,IND144001AAB,2.0972539450111194,0.11333448580661558,97.93594444444444,149.2888888888889,0.9888888888888889,90,1.169568590413099,IND160002AAC → IND144001AAB
IND485001AAC,IND471001AAA,2.158068288293693,0.020752702255257847,92.57690178571428,142.96428571428572,1.0,56,1.1694531259940546,IND485001AAC → IND471001AAA
IND600056AAB,IND600110AAA,1.85930953383914,0.4366724610046117,27.895765178571427,50.69642857142857,0.9821428571428571,112,1.1693684089798966,IND600056AAB → IND600110AAA
