node,in_degree,out_degree,betweenness,pagerank,bottleneck_score
IND431127AAA,1,1,0.001205532281272334,0.0004299611325655502,0.3006112012522786
IND483501AAA,2,1,0.0008042977811037204,0.0009601514331645775,0.30060976454239086
IND333504AAA,1,1,0.0012102871112652162,0.0004130296593948277,0.30060802374232454
IND787057AAA,1,1,0.0012124816481850081,0.0003971952237621457,0.30060415122640266
IND483770AAA,1,1,0.0008050292934103177,0.0009363214121952202,0.3006029081410227
IND742223AAA,1,1,0.0012113843797251123,0.00039142050991292234,0.3006019799048639
IND122001AAJ,1,1,0.001205532281272334,0.000396662499193995,0.3006012116622671
IND207302AAA,1,1,0.0012102871112652162,0.00038414980434516537,0.30059935978580965
IND786171AAA,1,1,0.0012037035005058407,0.0003889308065708592,0.3005981606421736
IND384170AAA,1,1,0.0012048007689657366,0.0003648191465387541,0.3005913660515479
IND431122AAA,1,1,0.0012048007689657366,0.00036366897374342225,0.3005910209997093
IND848114AAA,1,1,0.0012051665251190352,0.0003564076788672792,0.3005889889137078
IND364004AAB,1,1,0.0012080925743454245,0.00035005746102031727,0.30058825426804425
IND244301AAA,1,1,0.0012048007689657366,0.00035233122570644984,0.30058761967529823
IND521201AAA,1,1,0.0012048007689657366,0.0003519260837739462,0.30058749813271846
IND523105AAA,2,1,0.0008042977811037204,0.0008845486582289297,0.30058708370991016
IND110014AAA,1,1,0.0,0.0019562692942677916,0.30058688078828033
IND524201AAA,1,1,0.0008050292934103177,0.0008717039732670947,0.30058352290934426
IND505327AAA,4,1,0.0010041835188814299,0.0006005084140835584,0.3005818259317776
IND577132AAD,1,1,0.000804663537257019,0.000862560908591464,0.3005806336874802
IND471001AAA,2,1,0.0011782224884927016,0.000362990747047123,0.3005801862195112
IND311302AAA,2,1,0.0008050292934103177,0.000858998235794757,0.30057971118810256
IND506132AAA,1,1,0.0012048007689657366,0.00032482863276386126,0.30057936889741543
IND848101AAA,2,1,0.0008042977811037204,0.0008567825192660402,0.3005787538682213
IND136118AAA,1,1,0.0012080925743454245,0.00031583291489373374,0.3005779869042063
IND844505AAB,1,1,0.0008050292934103178,0.0008481320008205739,0.3005764513176103
IND124001AAB,1,1,0.0012048007689657366,0.0002928180131563208,0.30056976571153315
IND144040AAA,2,1,0.0008050292934103177,0.0007700930815489384,0.3005530396418288
IND364290AAA,1,1,0.0,0.0018388724910921024,0.3005516617473276
IND792103AAB,2,1,0.000803566268797123,0.0007430361166796195,0.3005443373425227
IND829121AAA,1,1,0.0008050292934103177,0.0007356944603205873,0.3005427200554603
IND276128AAA,1,1,0.0012080925743454245,0.00018856478282812806,0.3005398064645866
IND827013AAA,2,1,0.0008042977811037204,0.0007234064682879701,0.3005387410529279
IND845305AAA,1,1,0.0008050292934103178,0.0006892705274376932,0.3005287928755954
IND275303AAA,1,1,0.0008189280272356662,0.0006702588104702422,0.30052864885403535
IND581325AAA,2,1,0.0008050292934103177,0.0006808592921487165,0.3005262695050087
IND460001AAA,1,1,0.0008068580741768109,0.0006780630890713067,0.3005261621563921
IND212402AAA,1,1,0.0008050292934103178,0.0006780669292989662,0.3005254317961538
IND845401AAA,2,1,0.0008042977811037204,0.0006696516655641664,0.3005226146121107
IND212501AAA,1,1,0.0008042977811037204,0.0006546485147390367,0.3005181136668632
IND673104AAA,3,1,0.0008145389533960824,0.0006257952556733759,0.3005135541580604
IND732202AAA,1,1,0.00040672084246809323,0.001165533076863458,0.30051234826004625
IND802158AAB,2,1,0.0008050292934103177,0.000628453878074652,0.3005105478807865
IND211011AAA,1,1,0.000803566268797123,0.0006280117127834748,0.3005098300213539
IND802212AAA,1,1,0.0008050292934103177,0.0006076991988715348,0.30050432147702555
IND335523AAB,3,1,0.00041027865232290726,0.0011251299537515475,0.3005016504470546
IND251309AAB,1,1,0.0008050292934103177,0.0005823792805807373,0.30049672550153833
IND722151AAA,1,1,0.0008050292934103177,0.000580895702366905,0.3004962804280742
IND571430AAA,2,1,0.00041074416015437836,0.0010996385299027497,0.30049418922303256
IND802213AAB,1,1,0.0008042977811037204,0.0005730282834772133,0.30049362759748466
IND571111AAB,1,1,0.0008123444164762905,0.0005564993494207448,0.3004918875714167
IND757001AAA,3,1,0.00040269752478180816,0.0010958028121380533,0.3004898198535541
IND174103AAA,4,1,0.0006036805310194135,0.0008199974471958252,0.3004874714465665
IND173025AAA,1,1,0.0008053950495636163,0.0005454004143811343,0.3004857781441398
IND247776AAA,1,1,0.0008042977811037204,0.0005431479520577545,0.3004846634980588
IND277201AAA,1,1,0.0008196595395422637,0.0005214829931822595,0.3004843087137716
IND722140AAA,1,1,0.0008042977811037204,0.0005415098838215625,0.30048417207758793
IND312403AAA,1,1,0.0008050292934103177,0.000540490132225496,0.30048415875703177
IND246444AAB,1,1,0.0004030632809351068,0.0010727724099185328,0.3004830570353496
IND821109AAA,1,1,0.000803566268797123,0.0005321820259682127,0.3004810811153093
IND816107AAA,1,1,0.0008050292934103178,0.0005300528170217898,0.30048102756247064
IND847404AAB,2,1,0.0008050292934103178,0.0005292209892157644,0.30048077801412887
IND210427AAA,1,1,0.0008050292934103178,0.0005258019427525782,0.30047975230018986
IND306902AAA,1,1,0.0008075895864834082,0.0005191208916340502,0.30047877210208357
IND508223AAA,2,1,0.0008050292934103175,0.0005215424532495342,0.300478474453339
IND518102AAA,1,1,0.0008050292934103177,0.0005110284918575958,0.3004753202649214
IND243201AAA,2,1,0.0004009297033741981,0.0010447376663236248,0.30047379318124673
IND695609AAA,1,1,0.0008130759287828879,0.0004931620201668428,0.3004731789775632
IND135001AAA,2,1,0.000804663537257019,0.0004995300095770055,0.3004717244177759
IND686632AAA,1,1,0.0004056235740081973,0.0010283307596438845,0.30047074865749646
IND250611AAA,1,1,0.000803566268797123,0.0004969048574125423,0.3004704979647426
IND723131AAA,1,1,0.000803566268797123,0.0004951916727511791,0.3004699840093442
IND458664AAA,1,1,0.0008042977811037204,0.0004926724611029625,0.3004695208507724
IND506169AAB,1,1,0.0008061265618702135,0.00048454744836528635,0.30046781485925766
IND814101AAB,1,1,0.0008042977811037204,0.000481354595025951,0.30046612549094925
IND210001AAA,1,1,0.0008042977811037204,0.00047615092164321146,0.30046456438893443
IND518422AAB,1,1,0.0008042977811037204,0.00045922459190902043,0.3004594864900142
IND416602AAC,1,1,0.000804663537257019,0.00045672599450590086,0.3004588832132546
IND151506AAA,1,1,0.0008050292934103177,0.000453388689389829,0.30045802832418106
IND721401AAA,1,1,0.0008050292934103177,0.0004519045806056193,0.3004575830915458
IND312601AAA,1,1,0.000803566268797123,0.0004378851194650533,0.30045279204335834
IND825409AAA,1,1,0.0008050292934103178,0.0004256854708426459,0.3004497173586169
IND815351AAA,1,1,0.000803566268797123,0.000424258939191052,0.30044870418927616
IND365560AAA,1,1,0.0008061265618702135,0.00041825594149530666,0.30044792740719667
IND626123AAA,1,1,2.7431711497398374e-05,0.0014562460929249115,0.3004478465124764
IND574221AAA,1,1,0.0008050292934103177,0.00041911272811178465,0.3004477455357977
IND212601AAA,1,1,0.000803566268797123,0.00041855652671388084,0.300446993465533
IND507303AAA,2,1,0.0008053950495636161,0.00041539268560131254,0.30044677582550583
IND400037AAA,1,1,0.0,0.001479134281471002,0.30044374028444126
IND754022AAA,2,1,0.0008053950495636164,0.00039730876209533494,0.300441350648454
IND509203AAA,1,1,0.0008042977811037204,0.0003981517455482165,0.30044116463610593
IND518401AAA,1,1,0.000803566268797123,0.00039829009906278595,0.3004409135372377
IND136128AAA,1,1,0.0008061265618702135,0.0003891229745132007,0.300439187517102
IND151505AAA,1,1,0.0008042977811037204,0.0003913507261820311,0.30043912433029607
IND721434AAB,1,1,0.0008042977811037204,0.00038958597545584025,0.30043859490507824
IND501401AAC,3,1,0.0004030632809351067,0.0008978044051311311,0.3004305666339134
IND825301AAA,1,1,0.0008042977811037204,0.0003589079694917215,0.300429391503289
IND574239AAA,1,1,0.0008042977811037204,0.0003511913059775146,0.3004270765042347
IND389001AAA,1,1,0.0008053950495636163,0.00034858574293020276,0.3004267337427045
IND590016AAA,2,1,0.0004019660124752109,0.0008694306544665992,0.30042161560133007
IND787001AAA,2,1,0.0008090526110966028,0.000325451456925034,0.30042125648151613
IND383001AAA,1,1,0.000803566268797123,0.0003284570121605348,0.300419963611167
IND509001AAA,1,1,0.000803566268797123,0.00032638880388749893,0.30041934314868507
IND742225AAA,2,1,0.0008083210987900054,0.0003186522082764742,0.30041892410199894
IND505122AAA,2,1,0.0008068580741768107,0.00031848567939487247,0.30041828893348915
IND501141AAA,1,1,0.0008024690003372271,0.00032092989250478976,0.3004172665678863
IND151302AAA,1,1,0.000803566268797123,0.0003183703802914166,0.30041693762160626
IND721133AAA,1,1,0.000803566268797123,0.00031637994510143373,0.30041634049104926
IND207001AAA,1,1,0.0008075895864834082,0.0003100915529268941,0.30041606330047144
IND175015AAA,1,1,0.0008068580741768109,0.0003100915529268941,0.30041577069554876
IND177033AAA,1,1,0.0008068580741768109,0.0003100915529268941,0.30041577069554876
IND627756AAA,1,1,1.975083227812683e-05,0.0013548353529052053,0.3004143509387828
IND276305AAA,1,1,0.0008068580741768109,0.00028092496771106763,0.30040702071998404
IND829122AAA,1,1,0.000803566268797123,0.0002803339862688221,0.3004055267033995
IND574202AAA,1,1,0.000803566268797123,0.000271314158832373,0.30040282075516855
IND416122AAA,1,1,0.0007577158423042678,0.0003054745912596583,0.3003947287142996
IND584123AAA,1,1,0.0008053950495636163,0.0002119284929654721,0.30038573656771506
IND626117AAA,1,1,1.2069953058855286e-05,0.0012663658487861535,0.3003847377358594
IND814133AAB,3,1,0.0005022746375173642,0.0006094059122140316,0.30038373162867116
IND733129AAB,2,1,0.00041074416015437836,0.0007275842750263799,0.30038257294656967
IND741165AAB,1,1,0.0004030632809351068,0.0007373177651872142,0.3003824206419302
IND843301AAA,2,1,0.0004026975247818082,0.0007355873943230628,0.30038175522820965
IND742303AAB,2,1,0.0004023317686285095,0.0007256612036415732,0.30037863106854384
IND388620AAB,1,1,0.00040269752478180816,0.0007245841283277405,0.30037845424841103
IND670645AAB,2,1,0.0004037947932417041,0.0007227211268027047,0.3003783342553375
IND388220AAA,2,1,0.00040269752478180816,0.0007228341885950724,0.30037792926649126
IND276140AAA,1,1,0.0004176935270670526,0.0006900758306198157,0.30037410016001276
IND388121AAA,1,1,0.0004019660124752109,0.0007102345301672899,0.30037385676404027
IND480334AAA,1,1,0.0004037947932417041,0.0006969484932038791,0.3003706024652578
IND721602AAB,2,1,3.65756153298645e-07,0.0012258991937844663,0.30036791606059665
IND273304AAA,2,1,0.00040781811092798924,0.0006799636434729011,0.30036711633741303
IND250002AAA,3,1,0.00040269752478180816,0.0006755986925201031,0.30036375861766873
IND626138AAA,1,1,4.38907383958374e-06,0.0011956589735930138,0.3003604533216137
IND400072AAD,3,1,0.0005885070340814211,0.000403563060200439,0.30035647173169266
IND462001AAA,2,1,0.0004030632809351068,0.0006413534141241404,0.30035363133661125
IND625516AAA,2,1,2.19453691979187e-06,0.0011673981505829864,0.3003510972599428
IND723133AAA,2,1,0.00040269752478180816,0.0006313756201916658,0.3003504916959702
IND761200AAA,2,1,0.0004021488905518602,0.000623803122014527,0.3003480004928251
IND577501AAA,2,1,0.00040269752478180816,0.0006184491623630698,0.30034661375862165
IND331701AAA,1,1,0.0004026975247818082,0.0006163072633216116,0.3003459711889092
IND385535AAA,1,1,0.00040269752478180816,0.0006128814080438041,0.3003449434323259
IND571313AAB,1,1,0.00040891537938788513,0.0005947572168943039,0.30034199331682343
IND533242AAA,2,1,0.0,0.0011393382207298783,0.30034180146621897
IND442605AAA,2,1,0.0,0.001136076951457679,0.3003408230854373
IND441603AAA,2,1,0.0,0.0011356201350237018,0.3003406860405071
IND362265AAA,3,1,1.6459026898439025e-05,0.001113185087957206,0.30034053913714653
IND466116AAA,1,1,0.00040269752478180816,0.0005981057174005812,0.3003405107251329
IND535001AAA,2,1,0.00040269752478180816,0.0005918601181635033,0.3003386370453618
IND415408AAC,1,1,0.00040269752478180816,0.0005849491398556184,0.3003365637518694
IND335501AAA,1,1,0.0004019660124752109,0.0005836488373947185,0.3003358810562085
IND600119AAA,2,1,0.0004030632809351068,0.0005814660869558261,0.3003356651384608
IND845438AAA,2,1,0.0004019660124752109,0.0005824276495918113,0.30033551469986763
IND700028AAB,2,1,0.0004030632809351068,0.000580000247943039,0.30033522538675694
IND385001AAA,2,1,0.0004019660124752109,0.0005786006657287105,0.3003343666047087
IND614809AAA,1,1,0.00040269752478180816,0.0005693505445694524,0.30033188417328355
IND508252AAB,1,1,0.0005301343707989224,0.0003948034252717189,0.30033049477590107
IND306116AAA,1,1,0.0004041605493950027,0.0005615653068497124,0.3003301338118129
IND466001AAA,1,1,0.0004019660124752109,0.0005617617145551965,0.3003293149193566
IND362720AAA,1,1,1.6459026898439025e-05,0.0010656312987843335,0.30032627300039466
IND458990AAA,1,1,0.00040269752478180816,0.0005451541677690057,0.3003246252602434
IND415612AAA,1,1,0.0004019660124752109,0.0005459016459100932,0.3003245568987631
IND334803AAA,2,1,0.00040269752478180816,0.0005419423705131744,0.30032366172106667
IND000000ABD,1,1,0.00040269752478180816,0.0005352033126051429,0.30032164000369427
IND577126AAA,1,1,0.00040269752478180816,0.0005345942575733745,0.30032145728718473
IND505503AAA,1,1,0.00040342903708840544,0.000532494754101021,0.30032112004106565
IND571124AAA,1,1,7.3151230659729e-06,0.0010581330440183375,0.3003203659624319
IND614715AAA,1,1,0.0004019660124752109,0.0005282751812665153,0.30031926895937
IND722122AAA,2,1,0.00040269752478180816,0.0005250826368220571,0.3003186038009593
IND521165AAA,2,1,0.0,0.0010529367323890908,0.30031588101971673
IND362560AAA,1,1,1.6459026898439025e-05,0.0010247523472884253,0.3003140093149459
IND828111AAA,2,1,0.0004030632809351069,0.0005089631969202155,0.3003139142714501
IND500080AAB,2,1,0.0004030632809351067,0.0005080612455969706,0.3003136436860531
IND852139AAB,2,1,0.00040196601247521093,0.0005065891665464957,0.30031276315495403
IND477001AAB,1,1,0.00040214889055186,0.000501612851396145,0.30031134341163956
IND458001AAB,1,1,0.0004019660124752109,0.0004984460595726109,0.30031032022286186
IND443201AAA,1,1,0.00040269752478180816,0.00049436122271567,0.3003093873767274
IND796081AAA,1,1,0.00040269752478180816,0.0004932057505193646,0.30030904073506853
IND643217AAA,2,1,1.7190539205036316e-05,0.0010063490895658232,0.30030878094255176
IND246424AAA,1,1,3.65756153298645e-07,0.001027318644874575,0.3003083418959237
IND277211AAA,1,1,0.0004169620147604554,0.0004711881257373367,0.30030814124362537
IND678683AAA,1,1,0.0004019660124752109,0.00048727276675262647,0.30030696823501585
IND531036AAA,2,1,0.0004030632809351068,0.0004855072114292104,0.3003068774758028
IND577432AAA,1,1,0.0004019660124752109,0.00048690078337448455,0.3003068566400024
IND262501AAA,2,1,0.0004021488905518602,0.00048476169065041707,0.30030628806341586
IND690548AAA,2,1,0.0004074523547746905,0.000475942453574944,0.30030576367798234
IND413307AAB,1,1,0.00040269752478180816,0.0004810698288633971,0.30030539995857175
IND785112AAC,1,1,0.00040269752478180816,0.0004762915339592211,0.3003039664701005
IND362150AAA,1,1,1.6459026898439025e-05,0.0009904748888547913,0.3003037260774158
IND201304AAA,2,1,0.0,0.0010096861736211388,0.30030290585208635
IND624619AAA,2,1,1.828780766493225e-05,0.000984704054296606,0.30030272633935495
IND248001AAD,2,1,0.0004021488905518602,0.00047112769891705087,0.30030219786589585
IND680104AAA,1,1,0.00040269752478180816,0.00046982783942790135,0.3003020273617411
IND148102AAA,1,1,0.00040269752478180816,0.00046592683417203524,0.30030085706016435
IND643001AAA,1,1,1.682478305173767e-05,0.000974520613803875,0.30029908609736183
IND136027AAA,1,1,0.00040342903708840544,0.00045138508401531326,0.30029678714003993
IND695614AAA,1,1,0.00041147567246097564,0.0004378711038917808,0.30029595160015193
IND683565AAA,1,1,0.00040269752478180816,0.0004495250671967419,0.30029593653007175
IND477001AAA,1,1,0.00040214889055186,0.00044475870778972864,0.30029428716855766
IND244601AAB,2,1,0.00040269752478180816,0.0004409304616270432,0.3002933581484008
IND443301AAA,1,1,0.0004019660124752109,0.00043980072813156184,0.30029272662342954
IND788121AAA,1,1,0.0004019660124752109,0.00043806714589589475,0.3002922065487588
IND600056AAA,1,1,0.00040269752478180816,0.00043527472167722816,0.3002916614264159
IND643212AAA,1,1,1.6459026898439025e-05,0.000947681537593571,0.3002908880720374
IND743347AAA,1,1,0.00040269752478180816,0.00042925270906303325,0.3002898548226316
IND561202AAB,1,1,0.00040269752478180816,0.00042818381219348467,0.30028953415357074
IND799250AAA,1,1,0.00040269752478180816,0.000425956574001149,0.3002888659821131
IND603301AAA,1,1,0.00040269752478180816,0.0004240911773809821,0.30028830636312703
IND847226AAA,1,1,0.0004026975247818082,0.00042356577750437397,0.300288148743164
IND181152AAA,3,1,0.00020043437200765747,0.0006926494936245788,0.30028796859689044
IND415301AAB,1,1,0.0004019660124752109,0.0004239246316939583,0.30028796379449824
IND425508AAB,2,1,3.65756153298645e-06,0.000954655796058533,0.30028785976343075
IND521333AAA,2,1,0.0004021488905518601,0.0004209167301282758,0.30028713457525924
IND271210AAA,2,1,3.65756153298645e-07,0.0009565978592997066,0.30028712566025123
IND389151AAA,1,1,0.0004030632809351068,0.00041700392395127984,0.30028632648955944
IND743395AAA,1,1,0.00040269752478180816,0.00041063514191475703,0.30028426955248716
IND631102AAA,1,1,0.00040269752478180816,0.00041022926506042523,0.30028414778943086
IND206001AAA,1,1,0.0004026975247818082,0.0004055575993523658,0.3002827462897184
IND148101AAA,1,1,0.0004019660124752109,0.00040600604710159675,0.30028258821912057
IND450331AAA,1,1,1.097268459895935e-06,0.0009301490146904329,0.3002794836117911
IND141115AAA,2,1,0.0004030632809351067,0.0003934697663341095,0.30027926624227425
IND421601AAB,1,1,0.00040269752478180816,0.00039242273052620194,0.30027880582907057
IND577116AAA,3,1,3.65756153298645e-07,0.0009267473805616179,0.3002781705166298
IND000000ABA,1,1,0.0004019660124752109,0.0003866465281323131,0.30027678036342975
IND421802AAA,1,1,0.00040269752478180816,0.0003830068115219752,0.3002759810533693
IND713364AAB,1,1,0.00040269752478180816,0.00038153625727736475,0.30027553988709593
IND574104AAA,1,1,0.00040269752478180816,0.000377549875423207,0.30027434397253966
IND603102AAA,1,1,0.00040269752478180816,0.0003759326185648676,0.3002738587954822
IND410206AAA,2,1,0.00040196601247521077,0.0003748850711878059,0.3002732519263464
IND576101AAA,2,1,0.00037766684470379874,0.0004067119270574686,0.30027308031599875
IND743235AAA,1,1,0.00040269752478180816,0.00037112227717106663,0.300272415693064
IND152123AAA,1,1,0.00040269752478180816,0.0003672701906549899,0.3002712600671092
IND223101AAB,1,1,0.0004048920617016,0.00035926819789852964,0.3002697372840502
IND743513AAA,1,1,0.0004019660124752109,0.0003631055027553742,0.3002697180558167
IND515301AAA,1,1,0.0004019660124752109,0.0003616150245547185,0.3002692709123565
IND603001AAA,1,1,0.0004019660124752109,0.00035694059337339304,0.3002678685830021
IND847212AAA,1,1,0.0004019660124752109,0.00035677958926804787,0.3002678202817705
IND741123AAB,2,1,0.000267855422932372,0.0005340891067460572,0.30026736890119676
IND473331AAA,1,1,0.0004037947932417039,0.00034996437063935056,0.30026650722848847
IND140118AAA,1,1,0.00040269752478180816,0.0003474277692371755,0.30026530734068385
IND176303AAA,2,1,1.097268459895935e-06,0.0008818961893634387,0.30026500776419296
IND518501AAA,1,1,0.0004019660124752109,0.0003471399559640337,0.30026492839177926
IND641001AAA,2,1,2.7431711497398377e-06,0.0008784813104425732,0.30026464166159267
IND700144AAA,1,1,0.0004019660124752109,0.00034121000189664944,0.3002631494055591
IND632402AAA,1,1,0.0004019660124752109,0.0003407319024073669,0.30026300597571226
IND784125AAA,1,1,0.0004019660124752109,0.00034057281575544657,0.3002629582497167
IND580002AAA,2,1,0.0,0.0008735547900712804,0.30026206643702136
IND206122AAA,1,1,0.0004019660124752109,0.0003354516447439293,0.30026142189841326
IND176310AAA,1,1,1.097268459895935e-06,0.0008693146319602771,0.300261233296972
IND143001AAA,3,1,0.0,0.0008703766513584615,0.30026111299540753
IND387620AAB,1,1,0.00040269752478180816,0.00032875301427422496,0.30025970491419496
IND208019AAA,1,1,0.0,0.0008590563928986054,0.30025771691786957
IND421401AAC,1,1,0.0004019660124752109,0.0003197375605207735,0.30025670767314633
IND209206AAB,1,1,0.00040269752478180816,0.00031367219952908404,0.3002551806697714
IND251001AAA,1,1,0.0004019660124752109,0.00031190845341901377,0.30025435894101576
IND412803AAB,1,1,0.0004019660124752109,0.00030861104607685124,0.3002533697188131
IND713303AAA,1,1,0.0004019660124752109,0.0003070333519234635,0.3002528964105671
IND574227AAA,1,1,0.0004019660124752109,0.00030233241179946274,0.3002514861285299
IND584128AAA,1,1,0.0004030632809351068,0.00030072081386520617,0.3002514415565336
IND604303AAA,1,1,0.0004019660124752109,0.00029962517771725034,0.30025067395830524
IND152024AAA,1,1,0.0004019660124752109,0.00029009973266715675,0.3002478163247902
IND606801AAB,1,1,0.00040269752478180816,0.00028850216845724457,0.3002476296604499
IND507117AAB,2,1,0.0004016002563219122,0.0002893683377552599,0.3002474506038553
IND758035AAA,1,1,0.0,0.0008147794648668895,0.30024443383946003
IND671323AAD,1,1,0.00040269752478180816,0.000276115806369693,0.30024391375182363
IND140001AAA,1,1,0.0004019660124752109,0.00026679564613402124,0.30024082509883027
IND741101AAB,1,1,0.0004030632809351068,0.00026168716376289135,0.3002397314615029
IND402301AAA,1,1,3.65756153298645e-07,0.0007974071312465437,0.3002393684418353
IND402107AAA,1,1,3.65756153298645e-07,0.0007974071312465437,0.3002393684418353
IND402109AAA,1,1,3.65756153298645e-07,0.0007974071312465437,0.3002393684418353
IND401501AAA,1,1,0.0,0.0007974071312465436,0.30023922213937393
IND796321AAB,1,1,0.0,0.0007974071312465439,0.30023922213937393
IND401602AAA,1,1,0.0,0.0007974071312465436,0.30023922213937393
IND411017AAA,1,1,0.0,0.0007974071312465439,0.30023922213937393
IND412105AAC,1,1,0.0,0.0007974071312465439,0.30023922213937393
IND796009AAA,1,1,0.0,0.0007974071312465439,0.30023922213937393
IND400705AAA,1,1,0.0004023317686285095,0.00024862826471215815,0.30023552118686503
IND221010AAA,1,1,0.00040269752478180816,0.00023323372787716317,0.30023104912827586
IND638701AAA,1,1,1.6459026898439025e-05,0.0007420597764721179,0.300229201543701
IND464221AAA,1,1,0.00040525781785489867,0.00022298788209164247,0.30022899949176945
IND591102AAA,1,1,0.0004041605493950027,0.00022298788209164247,0.30022856058438546
IND204215AAA,1,1,0.0004041605493950027,0.00022298788209164247,0.30022856058438546
IND176110AAB,1,1,0.0004037947932417041,0.00022298788209164242,0.30022841428192415
IND176048AAA,1,1,0.0004037947932417041,0.00022298788209164247,0.30022841428192415
IND501301AAC,1,1,0.00040342903708840533,0.00022298788209164247,0.30022826797946284
IND689503AAB,1,1,0.00040342903708840544,0.00022298788209164247,0.30022826797946284
IND122503AAA,1,1,0.00040342903708840555,0.00022298788209164247,0.30022826797946284
IND562117AAA,1,1,0.00040342903708840544,0.00022298788209164247,0.30022826797946284
IND248122AAB,1,1,0.00040342903708840544,0.00022298788209164242,0.30022826797946284
IND502295AAA,1,1,0.00040342903708840533,0.00022298788209164242,0.30022826797946284
IND176061AAA,1,1,0.00040342903708840544,0.00022298788209164247,0.30022826797946284
IND581400AAB,2,1,0.0002008001281609561,0.0004879998692918287,0.3002267200120519
IND721636AAB,1,1,0.0,0.0007549354441036255,0.3002264806332311
IND638657AAA,1,1,1.682478305173767e-05,0.0007320980386958081,0.30022635932482944
IND642126AAA,2,1,0.0,0.0007534833047570268,0.3002260449914271
IND524101AAB,1,1,3.291805379687805e-06,0.0007458998960264518,0.3002250866909598
IND733129AAA,1,1,6.58361075937561e-06,0.0007369038959330657,0.3002237046130837
IND759122AAC,1,1,1.828780766493225e-06,0.0007426504820226534,0.3002235266569134
IND641664AAA,2,1,1.7190539205036316e-05,0.0007208219387700132,0.300223122797313
IND762001AAA,1,1,1.828780766493225e-06,0.0007410421821633144,0.30022304416695555
IND581115AAC,1,1,0.0,0.0007420817406522351,0.30022262452219567
IND798601AAA,1,1,0.0,0.00073968850777406,0.3002219065523322
IND262122AAB,1,1,0.0,0.0007391598330444477,0.3002217479499133
IND606803AAA,1,1,0.0004019660124752109,0.00019756300504148382,0.30022005530650253
IND276129AAA,1,1,1.6459026898439025e-05,0.0007083523110106002,0.30021908930406255
IND462042AAA,1,1,0.0,0.0007282899176710855,0.3002184869753013
IND517644AAA,1,1,3.291805379687805e-06,0.0007221075691960955,0.3002179489929107
IND524132AAA,1,1,3.291805379687805e-06,0.0007201503030914655,0.3002173618130793
IND814133AAA,1,1,0.00030129163127975885,0.00031834548999954955,0.3002160202995118
IND516115AAA,1,1,3.291805379687805e-06,0.0007045393143691232,0.3002126785164626
IND624703AAA,2,1,1.2069953058855286e-05,0.0006918091750503117,0.30021237073373863
IND322001AAC,1,1,1.2801465365452575e-05,0.0006810599310523851,0.3002094385654619
IND222001AAA,2,1,4.754829992882385e-06,0.0006850897442186366,0.30020742885526275
IND854105AAA,1,1,0.00020134876239090408,0.00040928216195125825,0.30020332415354173
IND516101AAA,1,1,3.291805379687805e-06,0.0006729668858019508,0.3002032067878925
IND140406AAA,1,1,0.0002008001281609561,0.00040950726938245025,0.3002031722320791
IND403401AAA,1,1,0.0,0.0006757583971157293,0.3002027275191347
IND304001AAA,2,1,1.2069953058855286e-05,0.000658783220412518,0.30020246294734726
IND600048AAA,2,1,0.0,0.0006726125013531328,0.3002017837504059
IND411043AAA,1,1,0.0,0.0006726018504645626,0.30020178055513935
IND517583AAA,1,1,3.291805379687805e-06,0.0006650140462678796,0.30020082093603223
IND142401AAA,2,1,0.0,0.0006570137529600503,0.300197104125888
IND781102AAA,2,1,0.0002015316404675534,0.0003789373769821701,0.30019429386928165
IND561203AAB,1,1,0.0,0.0006471860209007137,0.3001941558062702
IND792120AAB,1,1,0.0,0.0006464506445402475,0.30019393519336207
IND712612AAA,1,1,0.0002008001281609561,0.00037821090930686757,0.30019378332405644
IND424304AAC,3,1,0.0,0.0006443326058409623,0.3001932997817523
IND785621AAA,2,1,2.1396734967970734e-05,0.0006155827745295531,0.300193233526346
IND322241AAA,1,1,2.779746765069702e-05,0.0006061773367539056,0.30019297218808644
IND395001AAA,1,1,0.0,0.0006423315271313181,0.30019269945813937
IND786125AAA,2,1,0.0,0.000640983082036539,0.30019229492461097
IND360490AAA,1,1,7.680879219271545e-06,0.0006262272236333897,0.3001909405187777
IND246149AAA,1,1,0.0,0.0006355089844264511,0.3001906526953279
IND788713AAA,2,1,0.0,0.0006332820357297461,0.3001899846107189
IND571440AAA,1,1,5.486342299479675e-06,0.0006250984922313225,0.30018972408458916
IND560085AAA,3,1,0.0,0.0006319583906224713,0.3001895875171867
IND560058AAD,3,1,0.0,0.0006287823892007135,0.3001886347167602
IND853204AAA,2,1,3.65756153298645e-07,0.0006249529527523342,0.30018763218828703
IND581119AAB,1,1,0.0,0.0006193548293512538,0.3001858064488054
IND110093AAA,1,1,0.0,0.0006147259061357704,0.30018441777184074
IND322230AAA,1,1,2.706595534409973e-05,0.0005710544413767735,0.3001821427145507
IND360410AAA,1,1,7.680879219271545e-06,0.0005958865314780954,0.3001818383111311
IND425201AAA,1,1,0.0,0.0005980994760821535,0.30017942984282464
IND334001AAB,1,1,0.0002008001281609561,0.00032859124219966385,0.3001788974239243
IND395009AAA,1,1,0.0,0.0005928421682021759,0.30017785265046065
IND785690AAB,1,1,0.0,0.000585790481581598,0.3001757371444745
IND396580AAB,1,1,0.0,0.0005853476500123671,0.3001756042950037
IND626607AAB,1,1,2.0482344584724122e-05,0.0005558654750225003,0.3001749525803406
