source_center,destination_center,mean_delay_ratio,delay_variance,avg_distance,avg_actual_time,sla_breach_rate,trip_count,corridor_risk,estimated_revenue_risk
202,332,1.9930349928285946,0.20897288980048553,41.59376825396826,61.492063492063494,1.0,63,1.1599058640715836,31500.0
1023,1014,1.8885992795083704,0.39213968062029086,10.499581818181818,21.454545454545453,0.9545454545454546,22,1.1594452523530718,10500.0
61,6,1.976277803481263,0.22787533391472395,104.48607857142856,174.38571428571427,1.0,70,1.1588737215669223,35000.0
8,339,2.060929220857082,0.1149133469666659,126.92779777777778,186.88518518518518,1.0,270,1.1588456924328328,135000.0
1473,1450,2.060755940902544,0.11431673140779124,49.46253243243243,78.83783783783784,1.0,37,1.1585973957833553,18500.0
378,375,2.0400805968762517,0.16481786619600308,102.24632619047618,191.95238095238096,0.9761904761904762,42,1.1583347414664444,20500.0
429,370,2.068072345453739,0.10209870884607652,78.57240833333334,113.25,1.0,12,1.1578585508353185,6000.0
848,842,1.6893748704126061,0.6069574221702287,38.72735476190476,69.35714285714286,1.0,42,1.1578371748161111,21000.0
1016,962,2.0495185975847248,0.12621242735642318,64.04128750000001,128.875,1.0,8,1.1576711672408169,4000.0
8,79,1.8916967480076223,0.41031749694784647,61.92919001349527,114.08502024291498,0.9230769230769231,741,1.15669702521048,342000.0
1353,1342,2.043255837185131,0.13073087005526296,110.31622499999999,167.83333333333334,1.0,24,1.1565215958906312,12000.0
736,750,1.9913234611604178,0.19992790283148357,19.584425,29.583333333333332,1.0,12,1.1565077553136123,6000.0
704,704,2.131948654339546,0.012024742546489029,38.48548333333333,60.166666666666664,1.0,6,1.1563868844997651,3000.0
581,576,2.0902426050568645,0.06665226495280926,40.55016296296296,60.370370370370374,1.0,27,1.1560927215085885,13500.0
832,819,2.1243808633543284,0.019687453971025042,39.960353125,59.3125,1.0,128,1.155658581533039,64000.0
8,1432,2.0308671573381964,0.1460204104037526,630.255987654321,865.679012345679,0.9972565157750343,729,1.1553299407889146,363500.0
28,39,1.9053218470309583,0.3103603858995887,22.601799999999997,51.0,1.0,3,1.15523685458226,1500.0
662,475,2.0446739813689367,0.12413685701819449,185.60271944444446,266.69444444444446,1.0,36,1.1551106496530332,18000.0
1128,1115,2.133986928104575,0.004261181596821762,18.881533333333334,37.0,1.0,3,1.1548731257208766,1500.0
978,549,2.010592714954719,0.16808323395300218,81.57622666666666,146.7111111111111,1.0,45,1.1546620561677883,22500.0
626,619,2.1238785369220152,0.015941957543361855,61.25390000000001,96.33333333333333,1.0,3,1.1543340020318147,1500.0
1227,1266,2.131074168797954,0.003670338367750078,31.4787,60.5,1.0,2,1.1535307690295067,1000.0
1396,1356,2.049837097689597,0.11142592450479628,86.21549230769232,133.6153846153846,1.0,13,1.1533626164272777,6500.0
1340,1317,2.1037182306473565,0.03858494914540466,110.05698888888888,168.0,1.0,9,1.153062777002564,4500.0
15,33,1.9907918767133246,0.1886864971165566,37.09751060606061,77.07575757575758,1.0,66,1.152922699820297,33000.0
673,200,2.0487697433717176,0.11873360776920888,288.25464152380954,418.9790476190476,0.9923809523809524,525,1.1528422653937354,260500.0
108,107,2.0956578109712782,0.048522746756053454,26.713805555555556,40.05555555555556,1.0,18,1.1528199484153274,9000.0
1314,1298,2.123456790123457,0.011431184270690429,49.218133333333334,98.66666666666667,1.0,3,1.1528120713305898,1500.0
556,544,2.0405879010951473,0.12188686438850606,22.934858333333334,50.75,1.0,12,1.1528012197546107,6000.0
19,1186,2.111111111111111,0.02469135802469138,17.66505,44.0,1.0,2,1.151851851851852,1000.0
710,706,2.1192307692307693,0.01304733727810656,33.3754,48.5,1.0,2,1.1516065088757397,1000.0
852,850,1.938153464469254,0.25376286978338347,21.28175,38.5,1.0,6,1.1513902467227166,3000.0
295,294,1.7073933837456654,0.8938877698424755,30.917616666666664,62.333333333333336,0.6666666666666666,12,1.1511236844510089,4000.0
1472,1447,1.976270753030557,0.3017810633988183,37.01956666666667,51.166666666666664,0.9,30,1.1510426202318682,13500.0
795,791,2.113208768355827,0.017759509579728088,40.73621818181818,60.09090909090909,1.0,11,1.1506113602162493,5500.0
1454,1431,2.02674382401333,0.13304407598397622,79.16527714285715,125.64285714285714,1.0,70,1.150610752400525,35000.0
1329,1312,2.1013784304122765,0.03290896969838059,55.34803333333333,81.55555555555556,1.0,9,1.1504240630744247,4500.0
780,776,2.0392717092262,0.11533555181891542,26.703832352941177,38.5,1.0,34,1.1503093492361545,17000.0
784,773,2.125,0.0,23.4994,34.0,1.0,2,1.1500000000000001,1000.0
797,788,2.030926432814305,0.12492908070840522,42.19966071428571,60.857142857142854,1.0,28,1.1498492973382437,14000.0
368,370,2.0815217391304346,0.056769848771266444,49.73715,71.0,1.0,2,1.1496396502835537,1000.0
729,728,2.0231095813287734,0.1323933994904535,81.47130740740741,149.55555555555554,1.0,27,1.1489618523786456,13500.0
486,475,2.036924987524384,0.1122154465807319,61.952149999999996,105.5,1.0,4,1.148434628983973,2000.0
28,326,2.0839340206140196,0.04929370948748562,113.217725,162.75,1.0,8,1.1483617210918535,4000.0
1066,1047,2.040784675469204,0.10613816343556357,35.23467804878049,62.81707317073171,1.0,82,1.1481553192183507,41000.0
466,465,2.1125226860254083,0.00717388941406651,32.945899999999995,51.0,1.0,2,1.1471612412343832,1000.0
344,366,2.1020182328526285,0.018002629799962,165.55435384615384,252.23076923076923,1.0,26,1.1462080820810399,13000.0
1267,1247,1.8863961906992175,0.47145976281862473,27.142466666666667,68.0,0.8333333333333334,6,1.1459964051252745,2500.0
884,845,1.9002452177452176,0.2861899664331699,24.600964285714287,48.642857142857146,1.0,14,1.1459550770280382,7000.0
511,505,2.004231460363536,0.14750508557797154,15.047518867924529,26.79245283018868,1.0,53,1.145944109818806,26500.0
632,633,2.1069204196830245,0.009624044758256345,27.239900000000002,39.714285714285715,1.0,14,1.1456553813006867,7000.0
1369,1332,2.009792306008385,0.13742032837876209,143.36241875,236.03125,1.0,32,1.1451430209169826,16000.0
1032,1019,2.084580323357413,0.03721525559752865,29.600700000000003,52.75,1.0,4,1.144996706022224,2000.0
1055,1050,1.996817832535918,0.15357970641073684,57.1729,99.61111111111111,1.0,36,1.1448010449375883,18000.0
1362,1339,2.1084262073623776,0.004174779393171664,51.3884,76.33333333333333,1.0,6,1.1446229167629027,3000.0
867,861,2.0470068113226008,0.08417021966757791,29.047871999999998,51.68,1.0,25,1.1440537904293138,12500.0
301,300,2.050595238095238,0.07848410197412299,20.685722222222225,29.77777777777778,1.0,18,1.143783325830332,9000.0
636,631,2.0536979753878954,0.07255548960496475,42.599534285714284,60.41428571428571,1.0,70,1.1432458370366476,35000.0
63,66,2.0620915032679736,0.05999829125549998,21.5574,36.0,1.0,2,1.1428360886838396,1000.0
129,132,2.1064425770308124,0.00025108082448665564,27.3656,40.0,1.0,2,1.142652355059671,1000.0
1006,976,2.0823371483907627,0.031241208190318875,69.58105,127.5,1.0,8,1.1423072218134007,4000.0
345,337,1.9601964033719548,0.19366038665527083,13.616984375,27.53125,1.0,32,1.1421766773453632,16000.0
435,425,1.8262371003723743,0.37035190166653736,130.5938111111111,200.88888888888889,1.0,9,1.141600410648911,4500.0
337,207,1.9419554345371102,0.28246103133673633,53.81144666666667,106.86666666666666,0.9333333333333333,15,1.141520483215865,7000.0
1166,1145,2.0206490813108458,0.10998859504839627,27.325175,57.5,1.0,4,1.1412562110388573,2000.0
1443,1425,2.097076923076923,0.005919571005917172,27.77908,45.6,1.0,5,1.1406066405325443,2500.0
695,693,2.072916666666667,0.0366753472222222,29.0819,42.0,1.0,2,1.1401692708333335,1000.0
1269,1257,1.9703096903096904,0.17309764966650937,19.070173333333333,26.666666666666668,1.0,15,1.140053171023829,7500.0
990,983,1.9204145150228742,0.23766831475530947,29.616637333333333,44.76,1.0,75,1.1394663004357426,37500.0
450,452,1.9689418825558809,0.17101727306738795,45.46989375,60.9375,1.0,16,1.1388819349425687,8000.0
752,744,1.863881036267131,0.4013602286680999,91.07032090909091,116.41818181818182,0.9090909090909091,110,1.138687755834555,50000.0
64,70,1.9636019608504773,0.1769379831272644,52.669541379310346,90.72413793103448,1.0,29,1.1385221792783704,14500.0
153,159,2.0468480557468323,0.06245051703485913,27.333144444444443,60.44444444444444,1.0,9,1.1374743774091907,4500.0
796,843,2.0553489305106214,0.05046294698850005,96.0387,159.33333333333334,1.0,60,1.1372784563007987,30000.0
365,423,1.9824749023118589,0.1474347957074608,32.331808333333335,59.416666666666664,1.0,12,1.1372203996369818,6000.0
63,65,1.9948400412796696,0.13011083527430853,21.276433333333333,35.0,1.0,3,1.1369692670941605,1500.0
345,356,2.0101423902894493,0.10955199182069356,46.5559625,70.625,1.0,8,1.1369225536619878,4000.0
87,83,1.8727867996775558,0.2920346216437904,32.15408571428571,55.04761904761905,1.0,42,1.1367251063641595,21000.0
498,493,1.8768349257753496,0.2865757909714864,35.63142173913043,54.27536231884058,1.0,69,1.1367067076015858,34500.0
1182,1164,2.070680489101542,0.028046013168988065,15.343725,29.5,1.0,4,1.1366859995913132,2000.0
28,325,1.9956090815963614,0.12756175642787884,112.522121875,162.0,1.0,32,1.136512159566908,16000.0
566,963,1.977047446849013,0.15036807396532362,258.8783557894737,348.7684210526316,1.0,95,1.1359294009292022,47500.0
227,221,1.948267800752273,0.18869945797070142,27.869435714285714,49.5,1.0,14,1.1359169576921198,7000.0
1395,1372,2.066088785351865,0.030746560195311537,72.53079375,106.375,1.0,16,1.1356594821993395,8000.0
479,375,2.045016995163276,0.06414214715588229,160.46522818791945,228.73154362416108,0.9932885906040269,149,1.1352360193932833,74000.0
1181,1168,2.013402505069172,0.0994366099607494,27.681683333333336,53.791666666666664,1.0,24,1.1351919850158936,12000.0
875,866,1.8897447530647027,0.2954479535585315,25.61730625,34.59375,0.96875,32,1.1351572872934403,15500.0
248,79,1.941440563090148,0.21065178760613493,98.2974872,144.632,0.984,125,1.1349717615178996,61500.0
848,844,1.7471817868374417,0.4536530930414373,41.47367368421053,64.60526315789474,1.0,38,1.134968642647408,19000.0
821,815,1.999846000993542,0.11649703144167976,67.347925,140.5,1.0,4,1.1348875098299207,2000.0
1279,1262,2.072803657694962,0.018420352884905282,22.503983333333334,48.0,1.0,6,1.1346475689434565,3000.0
1493,1463,1.9937282679313295,0.12334096127704679,46.794842424242425,67.0909090909091,1.0,33,1.1344935955556459,16500.0
1292,1278,1.9678991596638657,0.1577062825130052,14.869979999999998,34.8,1.0,5,1.1344715486194479,2500.0
103,5,1.9494259545923633,0.181936864484327,28.401175,38.25,1.0,12,1.1343514411822433,6000.0
8,21,1.833324069635993,0.371821225086145,34.47943925925926,64.83703703703704,0.9629629629629629,135,1.1337648842691295,65000.0
722,683,2.065594914117779,0.024861625521729925,46.24449166666667,67.5,1.0,12,1.1336964533036307,6000.0
903,893,1.861758305565616,0.3857285011536156,17.670394642857143,35.07142857142857,0.9107142857142857,56,1.1336361582866168,25500.0
28,169,1.9354073176970938,0.3641018277926755,23.691294444444445,57.388888888888886,0.8333333333333334,18,1.1333934754166404,7500.0
809,744,1.927031482233404,0.23182276237172794,50.089623809523815,69.30952380952381,0.9761904761904762,42,1.133216564462023,20500.0
105,108,1.9239073787409702,0.21131641201864423,24.590486666666667,35.43333333333333,1.0,30,1.1329578751019813,15000.0
379,371,2.0272779756346537,0.07243198711961749,73.25554923076923,112.50769230769231,1.0,65,1.1326407863897467,32500.0
916,893,1.8315581631699804,0.3597224035106778,24.065406666666668,41.36,0.9733333333333334,75,1.1325399863211956,36500.0
960,953,2.063110511042842,0.023344751280167185,29.51865714285714,42.57142857142857,1.0,14,1.1322476298011868,7000.0
1008,1007,2.0563396232178857,0.029922039219571518,37.14435833333333,70.44444444444444,1.0,36,1.1315124610530256,18000.0
1219,6,2.0016948285484855,0.10241211450957591,741.1991370820668,1113.354103343465,1.0,658,1.131401565772267,329000.0
798,734,1.8744175989138738,0.2861063150048574,77.47457794117648,111.25,0.9852941176470589,68,1.1311871693611244,33500.0
1474,1451,1.910379412471398,0.22236699608294827,32.831916666666665,55.53333333333333,1.0,30,1.1308618638134438,15000.0
2,1341,1.924721263706771,0.20080033786504475,36.86171111111111,50.55555555555556,1.0,18,1.130128606842222,9000.0
595,583,1.9940344199765416,0.10768985282231133,79.60172765957446,124.8936170212766,1.0,47,1.12992072383731,23500.0
1370,1354,1.9328814268162682,0.18617585157854827,49.89169393939394,71.24242424242425,1.0,33,1.1290053262000717,16500.0
789,787,1.8133433420950635,0.5526711508885335,85.31414027777777,131.59722222222223,0.7916666666666666,72,1.1286386821045855,28500.0
721,671,1.9228609971998352,0.34113141326896645,62.64111428571428,110.38095238095238,0.8571428571428571,21,1.1286266800034812,9000.0
566,634,1.9804547758756441,0.12107241964894658,133.7328925,193.05833333333334,1.0,120,1.1285036362449417,60000.0
8,52,1.9699516170104405,0.13453038580527005,25.652562500000002,50.25,1.0,8,1.1283397625457572,4000.0
258,244,1.9148786763918342,0.2066178763764007,27.1495,61.0,1.0,6,1.1279368334696538,3000.0
878,872,1.8261895933753554,0.6575193084301958,78.9741,125.0,0.6666666666666666,3,1.1277316298792008,1000.0
14,6,1.811227346287608,0.3731539336837214,39.30629,67.81,0.97,100,1.1274371186201597,48500.0
243,246,2.033769063180828,0.04585368400567675,25.4394,45.5,1.0,2,1.1272637304740343,1000.0
1499,1466,1.7986111111111112,0.3588927469135803,24.8941,31.0,1.0,2,1.1271122685185186,1000.0
1328,1306,1.989648033126294,0.1037339951733687,34.69745,62.5,1.0,2,1.1269794118025283,1000.0
748,736,1.7486875797550123,0.524969308686814,25.398288571428573,41.214285714285715,0.9,70,1.1269658245080492,31500.0
1177,1157,1.7253010878010877,0.5920131175606603,12.14913181818182,17.318181818181817,0.8636363636363636,22,1.1268152794795423,9500.0
603,562,1.900202007386384,0.2600475488704334,82.5170879213483,125.92977528089888,0.9606741573033708,356,1.1262973148066948,171000.0
678,668,1.8083552398517588,0.3431146029926011,121.0269125,163.875,1.0,24,1.1262764768384839,12000.0
45,45,1.9147225057551145,0.20116955238185832,13.735613043478262,19.652173913043477,1.0,46,1.1262398680166033,23000.0
89,89,2.0491907294670804,0.02177088788693624,26.57582954545455,38.13636363636363,1.0,44,1.126207558152913,22000.0
1229,1230,1.8966142050040355,0.22408912062957906,45.910199999999996,79.33333333333333,1.0,6,1.125872418190488,3000.0
258,286,1.9803792390898687,0.11238050175329105,50.62897142857143,96.14285714285714,1.0,7,1.1258658461619349,3500.0
903,883,1.822426780447151,0.6184361818812226,16.929574074074075,34.648148148148145,0.7037037037037037,54,1.1256126778543383,19000.0
470,469,1.956178595504725,0.14314289611057596,61.379349999999995,108.0,1.0,4,1.1254143070350628,2000.0
989,982,2.0259956174595706,0.049638149643438774,21.849402083333334,47.6875,1.0,48,1.12528969187686,24000.0
479,507,1.9975046507575394,0.08613115122528577,150.798014,215.79333333333332,1.0,300,1.1248412056706016,150000.0
1022,1018,2.0119949494949494,0.0659514972961943,25.95505,47.0,1.0,4,1.1245834289868382,2000.0
685,668,2.053778009917401,0.008763999895431238,111.40525714285715,164.71428571428572,1.0,7,1.1241404039355898,3500.0
716,714,1.9128968253968255,0.19563062169312184,26.237033333333333,40.166666666666664,1.0,6,1.1238479166666668,3000.0
958,970,1.990951477793583,0.08875114860740375,37.2125875,56.625,1.0,8,1.1230059356996545,4000.0
696,694,1.9708719583501602,0.11313565157309677,50.02395,72.83333333333333,1.0,18,1.122289478811993,9000.0
134,88,2.0207476372975903,0.045013928825914984,46.9702,80.0,1.0,3,1.1218032335668107,1500.0
610,578,2.01765836265669,0.048657551879766114,65.1151,102.9090909090909,1.0,11,1.121660610626606,5500.0
8,62,1.968789566320627,0.14120790908877498,79.85630285714286,126.05714285714286,0.9714285714285714,35,1.1213067706834547,17000.0
1039,1018,1.9372886467928818,0.15333889904508,51.58183428571429,92.11428571428571,1.0,35,1.1209171284306767,17500.0
256,243,1.9246561168339962,0.19005791961355098,45.28072083333333,68.70833333333333,0.9791666666666666,48,1.1206298226176639,23500.0
1426,1403,2.0431985294117645,0.01108516706314876,34.8448,49.5,1.0,2,1.1206049618836504,1000.0
1100,1085,1.948446476685343,0.13518667308877613,33.22135769230769,63.30769230769231,1.0,26,1.1199345926007702,13000.0
1029,1029,2.0297619047619047,0.02558106575963713,13.1264,19.0,1.0,2,1.1195790816326532,1000.0
1176,1160,1.9781463026402297,0.09369376704336181,13.811846153846155,33.23076923076923,1.0,26,1.1193666511691005,13000.0
1373,1348,1.9314895177808273,0.1557746327897601,37.907833333333336,57.333333333333336,1.0,6,1.119328196949259,3000.0
92,99,1.9664594177752073,0.10876399166686182,15.151436842105262,28.18421052631579,1.0,38,1.1192129646101414,19000.0
1219,1292,1.865235071020213,0.2479429696242272,233.48517171052632,318.8311403508772,0.9956140350877193,456,1.1191611298216693,227000.0
1497,6,1.9982476697360376,0.07794317323874145,644.1781931034483,1013.5850945494994,0.9877641824249166,899,1.1190112745935126,444000.0
1030,1018,1.977135902871197,0.09318300557942419,29.6436875,49.375,1.0,8,1.118809262822306,4000.0
1334,864,1.9985907526010804,0.08957472324123743,52.528838888888885,75.91666666666667,0.9722222222222222,36,1.11797538467947,17500.0
70,81,2.023015873015873,0.02738809103888472,36.294725,54.75,1.0,4,1.1174227765180147,2000.0
1434,1414,1.9918882172752141,0.068262561403095,39.139133333333334,54.833333333333336,1.0,6,1.117234055331014,3000.0
28,226,1.9756250558411448,0.08942739866950626,268.69797,378.75,1.0,20,1.1170782419373098,10000.0
8,600,1.9395230983536127,0.13649141501428694,674.0505580086581,970.6283240568955,1.0,1617,1.1167566638457311,808500.0
641,637,1.9993035558332528,0.056042594586538964,32.7575375,45.3125,1.0,32,1.116534200709263,16000.0
1330,1305,2.035649501578518,0.006955215824795227,140.2191,206.14285714285714,1.0,7,1.116346365378846,3500.0
61,68,1.99392365570937,0.06187261862837752,36.503,60.285714285714285,1.0,14,1.1161312478722611,7000.0
232,232,1.930253623188406,0.1465130093467759,33.5619,45.5,1.0,6,1.1160553520793952,3000.0
862,744,2.010154317652307,0.03980559025390902,320.5398185654009,468.8945147679325,1.0,237,1.1160034041370956,118500.0
28,200,1.9440972778875998,0.12756430625879359,239.75699777282853,333.6971046770601,1.0,449,1.1159082030326781,224500.0
123,124,1.9784261715296196,0.08150239102036398,53.871333333333325,88.33333333333333,1.0,3,1.1158211859179572,1500.0
1330,1310,2.0332939322301025,0.006871557060808094,46.245666666666665,67.66666666666667,1.0,3,1.1153790400102834,1500.0
1031,1022,2.0357142857142856,0.002551020408163263,13.6142,26.5,1.0,2,1.1150510204081634,1000.0
1250,1205,2.0357142857142856,0.0025510204081632946,30.3637,56.0,1.0,2,1.1150510204081634,1000.0
964,908,1.9435202965924097,0.12293120219864549,150.65112277227723,227.34653465346534,1.0,101,1.1142874792965576,50500.0
926,960,1.966330537977397,0.09218935917785095,27.761648387096773,38.483870967741936,1.0,31,1.114189022944314,15500.0
626,626,2.033333333333333,0.002222222222222251,35.31699999999999,57.0,1.0,2,1.1139999999999999,1000.0
955,943,1.9963200379867045,0.051127370956134024,27.360583333333334,44.333333333333336,1.0,6,1.113866226481522,3000.0
97,5,1.8736388611388612,0.46376473658352485,14.2983125,19.0,0.75,8,1.113584965430602,3000.0
511,515,1.9382746080888495,0.12688471342344745,17.97986428571429,25.5,1.0,14,1.1133752572625741,7000.0
916,507,2.013491180920405,0.025505392534453077,646.8411510638298,933.2340425531914,1.0,47,1.1130480901284978,23500.0
296,79,1.9556799317465374,0.14477786666122988,161.61731818181818,252.80213903743316,0.9572192513368984,187,1.1128711080980536,89500.0
855,852,1.9685673365388476,0.08403678165407612,50.880360975609754,78.92682926829268,1.0,41,1.112637969111762,20500.0
369,339,1.9923180146670356,0.05227293660916594,178.4653875576037,251.61290322580646,1.0,217,1.112609086849564,108500.0
57,76,1.9661180667292573,0.08655435216414632,50.688788888888894,72.29629629629629,1.0,27,1.1124135323409468,13500.0
8,24,1.721227497725162,0.5085832334117693,26.759150318471338,47.32484076433121,0.9044585987261147,157,1.11240354873143,71000.0
386,340,1.8831487960116462,0.22356751877863892,83.28911944444445,127.05555555555556,0.9722222222222222,36,1.1119964407049168,17500.0
653,600,1.9879830160939551,0.06458910455915173,286.3340770883055,421.4200477326969,0.9904534606205251,419,1.1117059759914851,207500.0
1163,1151,1.8789331039331039,0.1997643017607775,16.338633333333334,30.0,1.0,6,1.1115025321014746,3000.0
55,58,1.9849273255061333,0.057807857253244034,42.582723333333334,78.06666666666666,1.0,30,1.1113132873784266,15000.0
767,759,1.9514249365862641,0.09962093683985929,71.474475,106.75,1.0,4,1.1104562556864634,2000.0
673,675,1.9999177832713997,0.03397692601302043,70.15675897435898,99.7948717948718,1.0,39,1.110160191112466,19500.0
903,908,1.7226315293859498,0.5189043867351699,33.071806839622646,65.84669811320755,0.8844339622641509,424,1.1100541164541762,187500.0
8,475,1.957146841592176,0.09020234269739982,482.113208438061,646.0628366247756,1.0,557,1.1099194394460905,278500.0
1312,1292,2.012531328320802,0.015508696553413566,19.7222,26.333333333333332,1.0,3,1.1096651402943452,1500.0
932,918,1.964192826168929,0.07986627337840753,28.844437499999998,39.5,1.0,16,1.109637012481094,8000.0
935,917,1.8929886559587774,0.17475949922581568,57.33977333333333,89.08888888888889,1.0,45,1.1096233121512555,22500.0
8,28,1.898353518656908,0.16667101163724463,36.067613333333334,74.44444444444444,1.0,45,1.1093427109539367,22500.0
298,297,2.0215201465201464,1.0482496746232936e-05,47.677949999999996,95.0,1.0,2,1.1086112033570825,1000.0
690,687,1.8874805596341604,0.1781502040336451,34.22809090909091,60.04545454545455,1.0,22,1.1084372850637578,11000.0
667,698,1.8515298366745976,0.320139740287846,65.24229047619048,93.5,0.9047619047619048,84,1.1080824281847643,38000.0
625,626,2.0031395891690007,0.022748117711136686,43.20216666666667,63.5,1.0,6,1.1080802709809414,3000.0
980,963,2.002412052588044,0.02368370560077147,58.2045880952381,98.57142857142857,1.0,42,1.108069932715449,21000.0
877,876,1.8751072422409412,0.19168052141679667,47.1145,69.01851851851852,1.0,54,1.1075470533214153,27000.0
840,830,2.0082078775729486,0.01207040170318415,76.16312500000001,109.03571428571429,1.0,28,1.1069042715401347,14000.0
863,871,1.9601675308498074,0.07384937687946458,111.019534375,151.25,1.0,32,1.1062218254037623,16000.0
21,523,2.0027850877192983,0.015954327546127533,17.356479999999998,30.2,1.0,20,1.1059003333515576,10000.0
987,959,1.8892115946714596,0.16608513200703362,51.09433,68.86666666666666,1.0,30,1.105510177470694,15000.0
28,173,1.9169965220811427,0.12897772765676627,24.632073333333334,54.13333333333333,1.0,15,1.105491927129487,7500.0
770,756,1.671175003157762,0.4557648881500021,31.38542,40.2,1.0,10,1.1051994677081054,5000.0
32,25,1.933571921522232,0.10584291273845438,21.28142857142857,39.714285714285715,1.0,7,1.105181642430429,3500.0
438,438,1.9738751526251526,0.050772042668700154,24.5076375,32.125,1.0,8,1.104781673850671,4000.0
1063,1096,1.9176028687349462,0.1245102388803062,59.39862292993631,78.77070063694268,1.0,157,1.1043942191580705,78500.0
748,570,1.9584856187417472,0.09855285798515237,184.51775073529413,279.15441176470586,0.9705882352941176,136,1.10413657548048,66000.0
519,514,1.9506429407729715,0.07875607530596372,28.920287878787878,42.90909090909091,1.0,33,1.1038839989009777,16500.0
1495,1463,1.9452426540662493,0.08541524426078961,78.31938,113.3,1.0,20,1.1037216349047367,10000.0
460,463,1.9717078536916592,0.049896622736034846,45.543400000000005,62.743589743589745,1.0,39,1.1036521282974743,19500.0
555,945,1.9439259259950892,0.0866216784825025,193.4246892857143,309.89285714285717,1.0,28,1.1035568739427866,14000.0
748,6,1.9387708407319608,0.14591178354213746,863.4884232142857,1329.8035714285713,0.9464285714285714,56,1.1032104427839968,26500.0
236,236,1.8636045997346307,0.1920697055814342,44.65671428571428,96.85714285714286,1.0,7,1.1030627515682825,3500.0
112,106,2.0018382352941178,0.007359699394463656,21.46695,33.0,1.0,2,1.1029432039359863,1000.0
1458,1435,1.9077561664833484,0.2428858322881592,60.697700000000005,102.55555555555556,0.8888888888888888,9,1.1026348829464538,4000.0
282,272,1.993399525669487,0.017124794731115795,32.90876363636364,52.68181818181818,1.0,22,1.1024972486871296,11000.0
1009,963,1.9684684684684683,0.0484389519138554,44.42078333333333,62.833333333333336,1.0,6,1.101919072961544,3000.0
806,799,1.9353225088751407,0.09158267823660833,35.16025,59.611111111111114,1.0,18,1.1016038070210388,9000.0
1120,1108,1.8572916666666666,0.4439626736111109,11.836725,19.0,0.75,4,1.10110546875,1500.0
494,497,1.970309273741768,0.04250365673364246,46.547057142857135,86.57142857142857,1.0,7,1.1008748065168001,3500.0
1098,1094,1.969025974025974,0.043941457244054655,59.822325000000006,100.25,1.0,4,1.100792826783606,2000.0
510,511,1.9340013551247583,0.09063970274841106,66.93733499999999,94.9,1.0,40,1.1007924528744266,20000.0
1437,1424,1.8737393038270969,0.16925286781723123,140.5740390625,229.96875,1.0,64,1.100271581876008,32000.0
1264,1253,1.9575305092797355,0.057387348857005346,28.456280000000003,47.1,1.0,10,1.100228408368996,5000.0
1316,1298,2.0,0.0,30.898,56.0,1.0,2,1.1,1000.0
603,1202,1.9728454747567437,0.03595671910243996,1019.6748611694153,1477.367316341829,1.0,667,1.0999252056334294,333500.0
298,288,1.905644857699347,0.12514191436357783,88.24682,179.7,1.0,30,1.0998005173888121,15000.0
1370,1349,1.8752561603438798,0.16303075482847762,18.935588888888887,25.77777777777778,1.0,9,1.0990116905860954,4500.0
971,957,1.9479807897788104,0.0649203657156878,34.60763636363637,49.5,1.0,22,1.0986684256262305,11000.0
596,507,1.9554279746194367,0.053873220816874026,329.342152173913,497.4347826086956,1.0,23,1.098333156092837,11500.0
1204,1182,1.783053983053983,0.2827077959210411,22.979300000000002,43.333333333333336,1.0,9,1.0980339319979056,4500.0
518,514,1.8626846100759142,0.1763084555815605,21.722633333333334,37.285714285714285,1.0,21,1.0979663807048339,10500.0
1307,1294,1.9828556899495116,0.015166063586113823,20.079633333333334,35.666666666666664,1.0,6,1.0976920950556388,3000.0
1330,1308,1.9596349973161569,0.04520487880351589,82.72906666666667,126.16666666666667,1.0,6,1.0974154625675177,3000.0
379,366,1.9531466212913333,0.06099082091487649,118.26192881355932,174.83898305084745,0.9915254237288136,118,1.0970135219096404,58500.0
627,619,1.9375,0.0703125,43.6707,60.0,1.0,2,1.0960937499999999,1000.0
916,1292,1.9606133420749596,0.039024082530470544,707.6475765281174,1026.2469437652812,1.0,818,1.095952561589125,409000.0
986,976,1.9315768150307624,0.07717454977721284,34.439053125,60.8125,1.0,32,1.0957830909454687,16000.0
595,587,1.8019363038277512,0.2499918528466368,35.638475,48.125,1.0,8,1.0957720773850916,4000.0
618,617,1.8486812273631867,0.18647998480391198,35.260482352941175,47.411764705882355,1.0,51,1.0954164863864484,25500.0
299,288,1.9030828588552593,0.11391475166573596,111.35352499999999,227.75,1.0,4,1.0954075690418246,2000.0
923,912,1.9172677342162867,0.09413499816355453,32.65808857142857,48.24285714285714,1.0,70,1.0951475931355812,35000.0
566,591,1.9050888628780924,0.10953518920632739,145.37217619047618,219.1984126984127,1.0,126,1.0948961019131354,63000.0
1353,1334,1.8317307692307692,0.2069387943786982,25.990499999999997,33.666666666666664,1.0,3,1.0947739460059172,1500.0
1155,1142,1.8291338885572632,0.2098847889479893,13.284085294117647,25.58823529411765,1.0,34,1.0946189921073022,17000.0
180,327,1.8692515401395244,0.15571662054025426,63.737334999999995,99.475,1.0,40,1.0944156022178861,20000.0
1264,1252,1.7761717673007995,0.2788633636735906,44.910875000000004,83.5,1.0,4,1.094127716022397,2000.0
134,5,1.924367571097178,0.10327956258949735,62.34157890625,84.7109375,0.9765625,128,1.0936996472157203,62500.0
